EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,RAJ2000_Curtis,DEJ2000_Curtis,2MASS_id_Curtis,PMem_Curtis,RAJ2000_Olivares,DEJ2000_Olivares,PMem_Olivares,EPIC_Olivares,dist_Curtis_Olivares,RAJ2000_Curtis_Olivares,DEJ2000_Curtis_Olivares,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_Curtis_Olivares_GaiaC,RAJ2000_Curtis_Olivares_GaiaC,DEJ2000_Curtis_Olivares_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_Curtis_Olivares_GaiaC_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
219238231.0,KTWO219238231-C07,7.0,9.0,289.153035,-17.219547,LC,-3.6,3.4,-36.4,3.8,,,,,13.373,0.381,12.295,0.21600000000000005,12.495,0.02,12.054,0.01,11.884,0.01,,,10.948,0.023,10.684,0.024,10.623,0.021,12.067,gri,,6300-257-1,,364-166208,19163672-1713101,AAA-222-111-000-0-0,0.98,0.02,0.966,141.66299999999995,117.858,109.114,10.0,1.0,29.0,,,0.0006908,289.153035,-17.219547,289.153,-17.2194722,191636721713101.0,0.9,289.15304260000005,-17.219488698,0.81182385789177,219238231.0,0.15806856468852784,289.1530213000001,-17.219480449000002,4.0877361590694574e+18,289.15304,-17.2196,0.9,0.4351607296341653,289.153025975,-17.219510336749998,289.15303981456003,-17.21960036466,4.0877361590694574e+18,1.0,0.32757572371084875,0.9029559644729424,289.1530426004607,-17.219488698020502,0.001,0.001,90.0,4.0877361590694584e+18,289.15303981456003,0.0365,-17.21960036466,0.0341,3.252,0.0381,-0.618,0.069,-25.935,0.062,False,274842.0,55.32,12.090657,143840.0,240.86599999999999,12.456692,188364.0,160.127,11.574424,0.882268,42.91,0.74,9.0,5558.04,0.215,0.1095,1.1,1.044,0.211508,19163672-1713101,289.153033,-17.219496,0.06,0.06,90.0,10.948,10.684000000000001,10.623,0.023,0.024,0.021,AAA,222.0,0.0,2451319.7968,0.183729,8.733289153042691e+16,289.15303086,-17.21960032,0.092,0.032,90.0,604299264.0,72.0,55826.11201389,5.0,96.0,12.491,,,,114788.0,12.118,,,,32868.0,11.96,,,,65636.0,11.88,,,,114788.0,11.857000000000001,,,,114788.0,0.19247899999999998,,
219800881.0,KTWO219800881-C07,7.0,9.0,289.091835,-15.771107999999998,LC,-2.0,3.0,-21.7,3.7,,,,,13.5,0.03,12.708,0.04,13.076,0.01,12.47,0.07,12.263,0.04,,,11.294,0.024,11.004,0.026,10.859000000000002,0.023,12.507,gri,,,,372-160633,19162203-1546159,AAA-222-111-000-0-0,0.964,0.036000000000000004,0.905,182.167,147.67700000000005,133.095,10.0,4.0,32.0,,,0.003,289.091835,-15.771107999999998,289.0917917,-15.7710833,191622031546159.0,0.9,289.09182842,-15.7711058346,0.445263641077558,219800881.0,0.15088081131153916,289.09181006,-15.7710945673,4.1841827377683113e+18,289.0918200000001,-15.77122,0.9,0.4528689382368649,289.0918125450001,-15.771125925475,289.09182422752997,-15.77121781875,4.1841827377683113e+18,1.0,0.3332824934712872,0.8113159102693895,289.0918284200042,-15.7711058346227,0.001,0.001,90.0,4.1841827377683113e+18,289.09182422752997,0.0353,-15.77121781875,0.0342,3.0851,0.0399,-0.937,0.065,-26.009,0.057,True,178500.0,33.2975,12.55927,88326.3,108.484,12.986163000000001,129125.0,125.93799999999999,11.984392999999999,1.00177,42.18,2.03,6.0,5330.33,0.4398,0.225,1.03,0.773,0.024092,19162203-1546159,289.091831,-15.771107,0.06,0.06,90.0,11.294,11.004000000000001,10.859000000000002,0.024,0.026000000000000002,0.023,AAA,222.0,0.0,2451319.7958,0.014318,8.9072890917985e+16,289.09182859,-15.77120914,0.11599999999999999,0.013000000000000001,90.0,906289152.0,108.0,56057.59084491,4.0,57.0,13.104000000000001,,,,114724.0,12.628,,,,114724.0,12.405999999999999,,,,114724.0,12.280999999999999,,,,4.0,12.224,0.0039,12.2583,0.0138,115000.0,0.364781,0.1169,0.2909
219722212.0,KTWO219722212-C07,7.0,9.0,288.8392350000001,-16.002973,LC,1.1,2.3,-23.3,2.1,,,,,13.72,0.01,12.905,0.04,13.273,0.02,12.684,0.01,12.453,0.09,,,11.43,0.023,11.091,0.025,11.05,0.026,12.699000000000002,gri,,,,370-168116,19152141-1600107,AAA-222-111-000-0-0,0.985,0.015,0.943,191.142,172.753,168.165,10.0,4.0,32.0,,,0.003,288.8392350000001,-16.002973,288.8392083,-16.0029722,191521411600107.0,0.9,288.839235845,-16.0029698299,0.98258694413672,219722212.0,0.09570033390424554,288.8392220725,-16.00297101495,4.18414690056161e+18,288.83923,-16.003079999999994,0.9,0.39330407602815415,288.839224054375,-16.002998261212493,288.83923281552,-16.00308281284,4.18414690056161e+18,1.0,0.30589201229550256,0.94564673603418,288.8392358447661,-16.0029698299343,0.001,0.001,90.0,4.184146900561611e+18,288.83923281552,0.0441,-16.00308281284,0.0456,3.1072,0.0617,-0.6759999999999999,0.08199999999999999,-26.241,0.071,False,147526.0,36.3088,12.766192,71841.5,100.431,13.21045,108298.0,161.246,12.175373,1.035077,42.52,0.31,2.0,5140.21,0.2957,0.1583,1.02,0.648,0.011781,19152141-1600107,288.839225,-16.002987,0.06,0.06,45.0,11.43,11.091,11.05,0.023,0.025,0.026000000000000002,AAA,222.0,0.0,2451319.7862,0.061136,8.879288839262685e+16,288.83923351,-16.00307631,0.10099999999999999,0.024,0.0,637853696.0,76.0,56050.65469907,15.0,76.0,13.288,,,,65572.0,12.795,,,,65572.0,12.569,,,,114724.0,12.446,,,,65572.0,12.4134,0.0051,12.4058,0.0048,115000.0,0.371952,,
219566703.0,KTWO219566703-C07,7.0,9.0,288.889755,-16.426910999999997,LC,0.3,4.6,-26.4,4.0,,,,,16.171,0.02,14.904000000000002,0.04,15.621,0.02,14.425,0.02,13.906,0.03,,,12.52,0.026,11.893,0.024,11.736,0.025,14.42,gri,,,,368-169695,19153354-1625368,AAA-222-111-000-0-0,0.993,0.006999999999999999,0.775,512.437,432.152,391.67800000000005,10.0,4.0,32.0,,,0.003,288.889755,-16.426910999999997,288.88975,-16.426888899999998,191533541625368.0,0.9,288.88976488599997,-16.4269055391,0.930060925983452,219566703.0,0.07893213166567567,288.889757443,-16.42689721955,4.0878588190312146e+18,288.88976,-16.427020000000002,0.9,0.44209779849232667,288.88975808225,-16.4269279146625,288.88975921358,-16.427024939560006,4.0878588190312146e+18,1.0,0.349311476168591,0.9325152314958629,288.88976488648035,-16.4269055391045,0.003,0.002,90.0,4.087858819031214e+18,288.88975921357996,0.092,-16.427024939560003,0.0698,3.1707,0.0849,-1.264,0.16699999999999998,-27.732,0.127,False,31142.6,11.5827,14.454977,11312.9,48.0642,15.217455,28827.9,42.5515,13.612388000000001,1.605067,,,0.0,4279.5,0.7603,0.3743,0.76,0.174,0.039394,19153354-1625368,288.889778,-16.426897,0.06,0.06,90.0,12.52,11.892999999999999,11.735999999999999,0.026000000000000002,0.024,0.025,AAA,222.0,0.0,2451319.7865,0.094062,8.8282888897538e+16,288.88976041,-16.4270188,0.017,0.003,90.0,503635968.0,60.0,56079.72444444,5.0,62.0,15.4807,0.0035,15.5483,0.0026,115000.0,14.4675,0.004,14.4895,0.0004,115000.0,13.9935,0.0043,14.0362,0.0071,115000.0,13.7729,0.0028,13.8247,0.0014,115000.0,13.6168,0.0036,13.6324,0.0023,115000.0,0.388529,,
219333882.0,KTWO219333882-C07,7.0,9.0,289.39758,-16.999470000000002,LC,0.5,2.1,-24.9,4.9,,,,,14.884,0.05,13.886,0.04,14.359000000000002,0.04,13.525,0.03,13.213,0.06,,,11.96,0.024,11.472,0.022,11.371,0.021,13.557,gri,,,,366-166985,19173541-1659580,AAA-222-111-000-0-0,0.997,0.003,0.895,294.076,247.239,240.175,10.0,1.0,29.0,,,0.003,289.39758,-16.999470000000002,,,,,289.39757932099997,-16.9994705488,0.953569958451577,219333882.0,,289.39757932099997,-16.9994705488,,,,,,289.39757932099997,-16.9994705488,289.39757102624003,-16.99958104786,4.087769075699852e+18,0.7,0.39882028125549535,0.8267849792257884,289.39757932052316,-16.9994705487605,0.002,0.001,90.0,4.0877690756998523e+18,289.39757102624003,0.045,-16.99958104786,0.0401,3.0319,0.0517,-1.8419999999999999,0.111,-25.664,0.08,False,71005.0,44.5538,13.560144000000001,31008.7,60.5443,14.122679999999999,57273.5,136.921,12.867036,1.255644,,,0.0,5004.98,,,0.77,0.336,0.003062,19173541-1659580,289.397563,-16.999470000000002,0.06,0.06,90.0,11.96,11.472000000000001,11.370999999999999,0.024,0.022000000000000002,0.021,AAA,222.0,0.0,2451319.8064,0.058526,8.760289397580091e+16,289.39756975,-16.99957686,0.006999999999999999,0.004,90.0,503635968.0,60.0,55951.51702546,5.0,100.0,14.2753,0.0047,14.3238,0.0043,115000.0,13.6345,0.0706,13.61,0.0184,115256.0,13.335999999999999,,,,114724.0,13.1191,0.0006,13.1643,0.002,16892216.0,13.0179,0.0048,13.0284,0.0018,115000.0,0.386311,,
219789839.0,KTWO219789839-C07,7.0,9.0,289.36527,-15.804563,LC,,,,,,,,,,,,,,,,,,,,,14.184,0.035,13.549,0.05,13.271,0.043,16.598,JHK,,,,,19172766-1548164,AAA-222-111-000-0-0,0.98,0.02,0.647,3832.855,3043.416,2660.804,10.0,4.0,32.0,,,0.005,289.36527,-15.804563,,,,,289.36525311599996,-15.804573380799999,0.979202731142248,219789839.0,,289.36525311599996,-15.804573380799999,4.184167928723405e+18,289.36525,-15.80469,0.9,0.4199678443231887,289.3652520773333,-15.804612253866663,289.36525101747003,-15.80468731804,4.184167928723405e+18,0.9,0.2702559611371491,0.9264009103807492,289.3652531162455,-15.804573380796402,0.003,0.003,90.0,4.1841679287234053e+18,289.36525101747003,0.1073,-15.80468731804,0.0989,3.1953,0.1018,-0.469,0.217,-26.463,0.19699999999999998,False,3245.7,3.60546,16.910095000000002,692.296,12.1756,18.25066,3897.03,19.7243,15.785085999999998,2.465574,,,0.0,3786.0,0.5547,0.196,,,0.069404,19172766-1548164,289.365268,-15.804563,0.06,0.06,90.0,14.184000000000001,13.549000000000001,13.270999999999999,0.035,0.05,0.043,AAA,222.0,0.0,2451319.8055,0.006928,8.90328936526448e+16,289.36525041,-15.804681200000001,0.004,0.002,90.0,503635968.0,60.0,55858.95144676,5.0,77.0,18.6247,0.0071,18.7558,0.0092,115000.0,17.3182,0.0027,17.4205,0.005,115000.0,16.2107,0.0026,16.2879,0.0038,115000.0,15.7014,0.0059,15.7889,0.0084,115000.0,15.4365,0.0033,15.5082,0.0068,115000.0,0.43089700000000003,0.1307,0.4666
219656722.0,KTWO219656722-C07,7.0,9.0,288.909075,-16.18565,LC,,,,,,,,,,,,,,,,,,,,,14.56,0.026,13.911,0.034,13.609000000000002,0.038,17.057000000000002,JHK,,,,,19153817-1611083,AAA-222-111-000-0-0,0.947,0.053,0.4370000000000001,13024.568,10691.033,8605.528,10.0,4.0,32.0,,,0.004,288.909075,-16.18565,,,,,288.909076935,-16.1856500273,0.9909547961459542,219656722.0,,288.909076935,-16.1856500273,4.184130820203725e+18,288.9090700000001,-16.185760000000002,0.9,0.39662708057390733,288.9090746233333,-16.185686684866667,288.90907221503,-16.185764924689998,4.184130820203725e+18,0.9,0.2817864030872991,0.9303182653819848,288.9090769354557,-16.1856500272977,0.003,0.003,90.0,4.184130820203725e+18,288.90907221503,0.1135,-16.185764924689998,0.1046,3.5497,0.1285,-1.053,0.21600000000000003,-26.686,0.192,False,2061.97,2.70897,17.402662,407.164,12.2573,18.826963,2653.79,17.9024,16.202253,2.62471,,,0.0,,,,,,0.006692,19153817-1611083,288.909077,-16.18565,0.06,0.06,90.0,14.56,13.911,13.609000000000002,0.026000000000000002,0.034,0.038,AAA,222.0,0.0,2451319.7863,0.006915,8.857288909066749e+16,288.9090715,-16.18575907,0.003,0.001,90.0,503635968.0,60.0,55970.39331019,5.0,75.0,19.2562,0.0072,19.4051,0.0169,115000.0,17.9854,0.0064,18.0841,0.0124,115000.0,16.6933,0.0031,16.7544,0.0053,115000.0,16.1029,0.0034,16.168,0.004,115000.0,15.7993,0.0032,15.8628,0.005,115000.0,0.392838,,
219683737.0,KTWO219683737-C07,7.0,9.0,289.461495,-16.111314,LC,-3.4,2.5,-22.7,2.6,,,,,14.529000000000002,0.02,13.538,0.09,14.031,0.02,13.26,0.05,12.996,0.05,,,11.841,0.024,11.409,0.022,11.306,0.023,13.307,gri,,,,370-169090,19175075-1606406,AAA-222-111-000-0-0,0.975,0.025,0.8740000000000001,264.771,241.349,206.443,10.0,4.0,32.0,,,0.004,289.461495,-16.111314,,,,,289.461480308,-16.1113131485,0.991663906868826,219683737.0,,289.461480308,-16.1113131485,4.1839684017219057e+18,289.46148,-16.11143,0.9,0.4206667487616481,289.4614802053333,-16.111352098999998,289.46147691491,-16.11143073461,4.1839684017219057e+18,1.0,0.28331684996579154,0.9638879689562754,289.46148030820433,-16.1113131484636,0.001,0.001,90.0,4.183968401721906e+18,289.46147691491,0.0219,-16.11143073461,0.0214,3.2697,0.0242,-0.757,0.040999999999999995,-27.31,0.037000000000000005,False,89174.9,45.0938,13.312759,40590.0,84.3331,13.830341,69422.0,156.928,12.658177,1.172164,42.71,2.16,7.0,4942.12,0.326,0.1442,0.83,0.368,0.050906,19175075-1606406,289.461478,-16.111292000000002,0.06,0.06,90.0,11.841,11.409,11.306,0.024,0.022000000000000002,0.023,AAA,222.0,0.0,2451319.8088,0.098639,8.866289461476674e+16,289.46147691,-16.11142537,0.013000000000000001,0.003,90.0,503635968.0,60.0,55929.31579861,5.0,71.0,13.9515,0.0024,14.0254,0.0055,115000.0,13.415999999999999,,,,114724.0,13.118,,,,114724.0,12.946,,,,114724.0,12.8385,0.0022,12.8498,0.0042,115000.0,0.40578400000000003,,
219609927.0,KTWO219609927-C07,7.0,9.0,289.041705,-16.312016,SC,-0.9,2.1,-27.4,2.1,,,,,11.116,0.056,10.581,0.052000000000000005,10.867,0.04,10.378,0.03,10.197,0.06,,,9.339,0.024,9.059,0.024,8.982999999999997,0.021,10.398,gri,,6296-1482-1,,369-165653,19161000-1618431,AAA-222-111-000-0-0,0.998,0.003,1.0,,,,10.0,4.0,32.0,,,0.004,289.041705,-16.312016,,,,,289.041703261,-16.312010619000002,0.936231874700196,219609927.0,,289.041703261,-16.312010619000002,4.1839379633015593e+18,289.0417,-16.31212,0.9,0.39393275957337615,289.041702174,-16.312047079333336,289.04170064106,-16.31212309632,4.1839379633015593e+18,1.0,0.2737124008693073,0.9454106249000652,289.0417032608111,-16.3120106189704,0.001,0.001,90.0,4.183937963301559e+18,289.04170064106,0.0345,-16.31212309632,0.0307,3.2673,0.0414,-0.584,0.069,-26.124000000000002,0.06,False,1305220.0,590.092,10.399153,689665.0,644.155,10.754793,875017.0,727.643,9.906878,0.847915,42.79,9.65,6.0,5637.53,,,2.31,4.876,0.020281999999999998,19161000-1618431,289.041695,-16.311998000000003,0.06,0.06,90.0,9.339,9.059,8.982999999999999,0.024,0.024,0.021,AAA,222.0,0.0,2451319.7893,0.073436,8.842289041836581e+16,289.04169799,-16.31211975,0.001,0.001,90.0,1140924416.0,136.0,51319.28929398,5.0,43.0,10.835999999999999,,,,32868.0,10.460999999999999,,,,32868.0,10.314,,,,65636.0,10.255,,,,65636.0,10.238999999999999,,,,114788.0,0.374284,,
219609927.0,KTWO219609927-C07,7.0,9.0,289.041705,-16.312016,LC,-0.9,2.1,-27.4,2.1,,,,,11.116,0.056,10.581,0.052000000000000005,10.867,0.04,10.378,0.03,10.197,0.06,,,9.339,0.024,9.059,0.024,8.982999999999997,0.021,10.398,gri,,6296-1482-1,,369-165653,19161000-1618431,AAA-222-111-000-0-0,0.998,0.003,1.0,,,,10.0,4.0,32.0,,,0.004,289.041705,-16.312016,,,,,289.041703261,-16.312010619000002,0.936231874700196,219609927.0,,289.041703261,-16.312010619000002,4.1839379633015593e+18,289.0417,-16.31212,0.9,0.39393275957337615,289.041702174,-16.312047079333336,289.04170064106,-16.31212309632,4.1839379633015593e+18,1.0,0.2737124008693073,0.9454106249000652,289.0417032608111,-16.3120106189704,0.001,0.001,90.0,4.183937963301559e+18,289.04170064106,0.0345,-16.31212309632,0.0307,3.2673,0.0414,-0.584,0.069,-26.124000000000002,0.06,False,1305220.0,590.092,10.399153,689665.0,644.155,10.754793,875017.0,727.643,9.906878,0.847915,42.79,9.65,6.0,5637.53,,,2.31,4.876,0.020281999999999998,19161000-1618431,289.041695,-16.311998000000003,0.06,0.06,90.0,9.339,9.059,8.982999999999999,0.024,0.024,0.021,AAA,222.0,0.0,2451319.7893,0.073436,8.842289041836581e+16,289.04169799,-16.31211975,0.001,0.001,90.0,1140924416.0,136.0,51319.28929398,5.0,43.0,10.835999999999999,,,,32868.0,10.460999999999999,,,,32868.0,10.314,,,,65636.0,10.255,,,,65636.0,10.238999999999999,,,,114788.0,0.374284,,
219583146.0,KTWO219583146-C07,7.0,9.0,289.506645,-16.383471,LC,,,,,,,,,,,,,,,,,,,,,15.329,0.047,14.663,0.058,14.385,0.079,17.813,JHK,,,,,19180159-1623004,AAA-222-111-000-0-0,0.618,0.382,0.718,4715.877,3752.243,3250.472,10.0,4.0,32.0,,,0.002,289.506645,-16.383471,,,,,289.50665588,-16.3834675375,0.839255443990503,219583146.0,,289.50665588,-16.3834675375,4.183924975308561e+18,289.50665,-16.38358,0.9,0.40537402780477183,289.50665392,-16.383505025,,,,,,0.8696277219952515,289.5066558800664,-16.383467537522098,0.005,0.005,90.0,4.183924975308561e+18,289.50665200122,0.1792,-16.38358370981,0.1714,3.3159,0.2041,-0.8640000000000001,0.35200000000000004,-26.982,0.336,False,871.055,1.71817,18.338251,159.739,9.15708,19.84286,1182.23,10.2,17.080164,2.762695,,,0.0,,,,,,0.039591,19180159-1623004,289.506648,-16.383471,0.06,0.06,45.0,15.329,14.663,14.385,0.047,0.057999999999999996,0.079,AAA,222.0,0.0,2451319.8086,0.010361,8.834289506670008e+16,289.50665139,-16.38357869,0.002,0.002,0.0,503635968.0,60.0,56002.19755787,10.0,82.0,20.3058,0.0137,20.4822,0.0386,115000.0,19.0263,0.0091,19.1599,0.0165,115000.0,17.6058,0.0063,17.6823,0.006999999999999999,115000.0,16.945,0.0038,17.0353,0.004,115000.0,16.6172,0.0086,16.749000000000002,0.0077,115000.0,0.388312,,
219489683.0,KTWO219489683-C07,7.0,9.0,289.460355,-16.623918,LC,9.9,4.1,-25.1,4.0,,,,,17.108,0.15,16.027,0.066,16.787,0.11,15.263,0.06,14.674,0.12,,,13.182,0.027000000000000003,12.509,0.024,12.317,0.023,15.308,gri,,,,367-163201,19175045-1637260,AAA-222-111-000-0-0,0.948,0.052000000000000005,0.765,941.686,804.6189999999998,696.924,10.0,4.0,32.0,,,0.006999999999999999,289.460355,-16.623918,,,,,289.460254374,-16.6239111852,0.9682006208485748,219489683.0,,289.460254374,-16.6239111852,4.183867079159885e+18,289.46025,-16.62402,0.9,0.39202374657327793,289.460252916,-16.6239474568,289.46024900462004,-16.62402332999,4.183867079159885e+18,1.0,0.2734765224979463,0.9560668736161916,289.460254374224,-16.6239111851977,0.001,0.001,90.0,4.183867079159885e+18,289.46024900462004,0.0368,-16.62402332999,0.0359,3.3069,0.0468,-1.195,0.071,-26.046999999999997,0.064,False,13346.4,7.92088,15.374954,4156.43,26.2515,16.304588,13606.2,23.6139,14.427579000000001,1.877009,,,0.0,3886.5,0.3925,0.188,0.65,0.087,0.347978,19175045-1637260,289.460231,-16.623901,0.06,0.06,90.0,13.182,12.509,12.317,0.027000000000000003,0.024,0.023,AAA,222.0,0.0,2451319.8084,0.432098,8.805289460247158e+16,289.46025018,-16.62402038,0.091,0.037000000000000005,90.0,503635968.0,60.0,56105.66930556,5.0,84.0,16.6969,0.0039,16.7637,0.0024,115000.0,15.4574,0.0057,15.5055,0.0069,115000.0,14.8254,0.002,14.853,0.0032,115000.0,14.5311,0.0021,14.5787,0.0017,115000.0,14.3428,0.0069,14.3994,0.008,115000.0,0.516316,,
219422386.0,KTWO219422386-C07,7.0,9.0,289.592445,-16.7898,LC,7.0,2.1,-17.4,2.2,,,,,14.262,0.02,13.403,0.03,13.787,0.03,13.138,0.01,12.851,0.063,,,11.787,0.026,11.402,0.024,11.308,0.023,13.132,gri,,,,367-163371,19182218-1647232,AAA-222-111-000-0-0,0.955,0.045,0.995,313.48,273.285,256.148,10.0,1.0,29.0,,,0.004,289.592445,-16.7898,,,,,289.592436346,-16.7897976822,0.9769196490269548,219422386.0,,289.592436346,-16.7897976822,4.1838501054489206e+18,289.59243,-16.78991,0.9,0.404935188156106,289.59243423066664,-16.789835121466663,289.59243361525,-16.78991209294,4.1838501054489206e+18,1.0,0.27710542174282354,0.9589732163423182,289.59243634632014,-16.7897976822227,0.001,0.001,90.0,4.1838501054489206e+18,289.59243361525,0.0251,-16.78991209294,0.0225,3.1632,0.0306,-0.607,0.048,-26.573,0.038,False,101597.0,53.3091,13.171166,47922.0,149.759,13.65005,77084.1,106.135,12.544509,1.1055409999999999,42.72,10.31,3.0,4953.03,0.183,0.10099999999999999,0.91,0.447,0.030969999999999998,19182218-1647232,289.59243,-16.789789000000003,0.06,0.06,0.0,11.787,11.402000000000001,11.308,0.026000000000000002,0.024,0.023,AAA,222.0,0.0,2451319.8159,0.065122,8.785289592513253e+16,289.5924388,-16.78990714,0.177,0.10099999999999999,90.0,235200512.0,28.0,56060.46255787,13.0,81.0,13.7515,0.0032,13.7361,0.0013,16696.0,13.225,,,,16420.0,12.97,,,,65572.0,12.831,,,,36.0,12.7568,0.0034,12.7452,0.0042,16696.0,0.386295,0.0737,0.1943
219745741.0,KTWO219745741-C07,7.0,9.0,288.4335450000001,-15.935391,LC,,,,,,,,,,,,,,,,,,,,,14.627,0.036000000000000004,14.012,0.028,13.745,0.053,16.954,JHK,,,,,19134404-1556074,AAA-222-111-000-0-0,0.784,0.21600000000000005,0.65,9153.615,7427.460999999998,5834.061,10.0,4.0,32.0,,,0.005,288.4335450000001,-15.935391,,,,,288.433536292,-15.9354011064,0.991523883395391,219745741.0,,288.433536292,-15.9354011064,4.088124114881223e+18,288.43353,-15.93551,0.9,0.3926215709966592,288.4335341946666,-15.935437404266667,288.4335316952001,-15.93551363106,4.088124114881223e+18,0.8,0.2745528247353782,0.8971746277984636,288.4335362919836,-15.9354011063858,0.004,0.004,90.0,4.0881241148812227e+18,288.43353169520003,0.1563,-15.93551363106,0.1365,3.4429,0.1805,-1.0270000000000001,0.27399999999999997,-26.135,0.23,False,1862.29,7.147069999999999,17.513245,360.70599999999996,15.431,18.958506,2421.86,41.0365,16.30155,2.656956,,,0.0,,,,,,0.047248000000000005,19134404-1556074,288.433539,-15.935391000000001,0.06,0.06,0.0,14.627,14.012,13.745,0.036000000000000004,0.027999999999999997,0.053,AAA,222.0,0.0,2450952.7585,0.02077,8.887288433534778e+16,288.43352879,-15.93549632,0.006,0.005,0.0,503635968.0,60.0,56148.77164352,10.0,77.0,19.3215,0.0171,19.4201,0.022000000000000002,115000.0,18.2123,0.0218,18.3347,0.013000000000000001,115000.0,16.8678,0.018000000000000002,16.9236,0.0207,115000.0,16.1758,0.008,16.2466,0.0026,115000.0,15.8352,0.0028,15.9244,0.0128,115000.0,0.383282,,
219619241.0,KTWO219619241-C07,7.0,9.0,288.383925,-16.286773999999998,LC,23.3,23.2,10.3,8.8,,,,,,,,,,,,,,,,,13.765999999999998,0.026,13.084,0.032,12.843,0.03,16.205,JHK,,,,369-164525,19133215-1617120,AAA-222-111-000-0-0,0.983,0.017,0.778,1367.405,1024.117,804.085,10.0,4.0,32.0,,,0.003,288.383925,-16.286773999999998,,,,,288.383965768,-16.286689314100002,0.991285234859176,219619241.0,,288.383965768,-16.286689314100002,4.088060892960421e+18,288.38396,-16.28681,0.9,0.4349261841664139,288.3839638453333,-16.286729542733337,288.38396364003995,-16.28680727961,4.088060892960421e+18,1.0,0.2798536551039592,0.9637617449530588,288.3839657680533,-16.2866893140856,0.003,0.002,90.0,4.0880608929604214e+18,288.38396364003995,0.0724,-16.28680727961,0.0689,3.3611,0.0958,-0.474,0.19,-27.398000000000003,0.129,False,6116.75,6.19764,16.222063000000002,1548.4,13.5856,17.37668,6865.47,16.3157,15.170245000000001,2.206435,,,0.0,4041.24,0.2498,0.133,,,0.33584400000000003,19133215-1617120,288.383964,-16.28669,0.06,0.06,90.0,13.765999999999998,13.084000000000001,12.843,0.026000000000000002,0.032,0.03,AAA,222.0,0.0,2450952.7583,0.33107,8.845288383967624e+16,288.38396164,-16.28680105,0.033,0.022000000000000002,90.0,503635968.0,60.0,55794.22966435,5.0,65.0,17.7718,0.0063,17.8736,0.0051,115000.0,16.4597,0.0058,16.545,0.006,115000.0,15.5701,0.0018,15.63,0.0028,115000.0,15.1661,0.0049,15.2241,0.0043,115000.0,14.9449,0.0059,14.9985,0.005,115000.0,0.159728,,
