EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,ra_epoch2000_Gaiaa,dec_epoch2000_Gaiaa,errHalfMaj_Gaiaa,errHalfMin_Gaiaa,errPosAng_Gaiaa,source_id_Gaiaa,ra_Gaiaa,ra_error_Gaiaa,dec_Gaiaa,dec_error_Gaiaa,parallax_Gaiaa,parallax_error_Gaiaa,pmra_Gaiaa,pmra_error_Gaiaa,pmdec_Gaiaa,pmdec_error_Gaiaa,duplicated_source_Gaiaa,phot_g_mean_flux_Gaiaa,phot_g_mean_flux_error_Gaiaa,phot_g_mean_mag_Gaiaa,phot_bp_mean_flux_Gaiaa,phot_bp_mean_flux_error_Gaiaa,phot_bp_mean_mag_Gaiaa,phot_rp_mean_flux_Gaiaa,phot_rp_mean_flux_error_Gaiaa,phot_rp_mean_mag_Gaiaa,bp_rp_Gaiaa,radial_velocity_Gaiaa,radial_velocity_error_Gaiaa,rv_nb_transits_Gaiaa,teff_val_Gaiaa,a_g_val_Gaiaa,e_bp_min_rp_val_Gaiaa,radius_val_Gaiaa,lum_val_Gaiaa,angDist_Gaiaa,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
2.47185579E8,KTWO247185579-C13,13.0,24.0,70.71222,19.487174,LC,82.4,5.2,-36.5,1.5,,,,,16.585,0.07,14.993,0.03,15.796,0.06,14.404000000000002,0.048,12.962,0.09,,,10.822000000000001,0.025,10.224,0.034,9.994,0.02,13.812000000000001,gri,,,,548-010593,04425093+1929137,AAA-222-111-000-0-0,1.0,1.0E-4,0.873,252.118,242.37599999999998,225.71099999999998,18.0,2.0,62.0,15.4,,3.5180000000000004E-4,70.71222,19.487174,3.4101544562179876E18,70.7122254310752,19.48716826026686,0.9,,,,,,70.7122254310752,19.48716826026686,70.7122083,19.4871778,0.99,0.0,0.06752478050522297,0.9450000000000001,70.7122254310752,19.4871682602669,0.002,0.001,90.0,3410154456217987584,70.71263138328,0.0488,19.48701194044,0.0317,20.5977,0.0625,88.885,0.11,-36.307,0.055,false,60506.6,24.3528,13.733859,11012.8,21.6779,15.246647,77838.4,86.3224,12.533936,2.712711,,,0,3700.55,0.5043,0.295,,,0.027689,70.7122254310752,19.4871682602669,0.002,0.001,90.0,3410154456217987584,70.71263138328,0.0488,19.48701194044,0.0317,20.5977,0.0625,88.885,0.11,-36.307,0.055,false,60506.6,24.3528,13.733859,11012.8,21.6779,15.246647,77838.4,86.3224,12.533936,2.712711,,,0,3700.55,0.5043,0.295,,,0.0,04425093+1929137,70.712248,19.487165,0.07,0.06,90.0,10.822,10.224,9.994,0.025,0.034,0.02,AAA,222,0,2451815.001,0.100398,131380707124605003,70.71260829,19.48702033,0.034,0.021,90.0,503635968,60,56093.61668981,5,93,15.5676,0.0023,15.61,0.0033,115000,14.383,0.002,14.4326,0.0021,115000,13.154,,,,114724,12.522,,,,114724,12.0902,0.0018,12.098,0.0092,16892216,1.429183
2.47138317E8,KTWO247138317-C13,13.0,24.0,71.028,19.035460999999998,LC,90.8,10.2,-30.3,9.4,,,,,,,,,,,,,,,,,12.385,0.022000000000000002,11.745,0.016,11.446,0.019,14.859000000000002,JHK,,,,546-010591,04440667+1902078,AAA-222-111-000-0-0,1.0,0.0,0.7290000000000001,1238.633,1105.471,957.637,18.0,2.0,62.0,33.4,,0.006,71.028,19.035460999999998,3.4100761503744174E18,71.02789799163965,19.0354967211148,0.9,,,,,,71.02789799163965,19.0354967211148,,,,,,0.9,71.0278979916397,19.0354967211148,0.003,0.002,90.0,3410076150374417408,71.02830246995,0.077,19.03534868614,0.0479,20.2769,0.0964,88.806,0.203,-34.382,0.098,false,11103.7,6.0301,15.574697,1423.37,11.3252,17.468094,15912.5,28.2215,14.257571,3.210523,,,0,3824.93,,,,,0.370202,71.0278979916397,19.0354967211148,0.003,0.002,90.0,3410076150374417408,71.02830246995,0.077,19.03534868614,0.0479,20.2769,0.0964,88.806,0.203,-34.382,0.098,false,11103.7,6.0301,15.574697,1423.37,11.3252,17.468094,15912.5,28.2215,14.257571,3.210523,,,0,3824.93,,,,,0.0,04440667+1902078,71.027824,19.035503,0.08,0.07,90.0,12.385,11.745,11.446,0.022,0.016,0.019,AAA,222,0,2450753.8428,0.617742,130840710281593019,71.0282717,19.03536102,0.004,0.002,90.0,436527232,52,55986.41869213,5,90,17.8505,0.0071,17.9348,0.0077,115000,16.5797,0.008,16.636,0.0055,115000,14.849,0.0022,14.9089,0.0022,115000,14.0486,0.005,14.0875,0.0027,115000,13.648,0.0038,13.6612,0.0038,115000,0.992217
2.10545912E8,KTWO210545912-C04,4.0,33.0,53.143725,16.153335000000002,LC,,,,,,,,,15.83,0.07,14.254000000000001,0.02,15.003,0.02,13.704,0.04,12.262,0.02,,,10.097000000000001,0.02,9.441,0.022000000000000002,9.207,0.018000000000000002,13.084000000000001,gri,,,,531-006508,03323447+1609120,,0.9990000000000001,8.0E-4,0.958,357.776,337.61199999999997,315.23400000000004,23.0,4.0,80.0,,,0.001,53.143725,16.153335000000002,4.271640899380608E16,53.14370726496039,16.15332766816806,0.9,,,,,,53.14370726496039,16.15332766816806,,,,,,0.9,53.143707271715,16.1533276674924,0.003,0.002,90.0,42716408993806080,53.14433967637,0.0994,16.15326441014,0.0686,20.5339,0.1134,141.082,0.182,-14.692,0.149,false,121067.0,63.1377,12.9808,21477.5,51.006,14.521427,156201.0,170.827,11.777713,2.743714,32.81,2.12,5,4084.59,,,,,0.066744,53.143707271715,16.1533276674924,0.003,0.002,90.0,42716408993806080,53.14433967637,0.0994,16.15326441014,0.0686,20.5339,0.1134,141.082,0.182,-14.692,0.149,false,121067.0,63.1377,12.9808,21477.5,51.006,14.521427,156201.0,170.827,11.777713,2.743714,32.81,2.12,5,4084.59,,,,,2.3E-5,03323447+1609120,53.143632,16.153357,0.09,0.06,90.0,10.097,9.441,9.207,0.02,0.022,0.018,AAA,222,0,2450720.8995,0.331191,127380531440704559,53.14420603,16.15327503,0.018,0.017,90.0,839180288,100,56159.60490741,5,53,14.8459,0.0055,14.9107,0.0063,115000,13.6394,0.0068,13.6941,0.0028,115000,13.797,0.0907,13.3083,0.0286,16892984,12.0037,0.1625,12.6857,0.0507,114744,11.3187,0.039,13.8939,0.0,118840,1.677294
2.10359769E8,KTWO210359769-C04,4.0,33.0,58.755990000000004,12.485583,LC,127.38,2.15,-11.75,1.51,25.62,1.82,,,11.207,0.075,9.958,0.035,10.665,0.04,9.889,0.13,9.376,0.02,,,8.181000000000001,0.021,7.692,0.024,7.574,0.021,9.762,gri,18322.0,662-171-1,,513-006508,03550142+1229081,,1.0,1.0E-4,1.0,88.97200000000001,87.92399999999999,85.984,16.0,1.0,53.0,,,0.006999999999999999,58.755990000000004,12.485583,3.835468072594624E16,58.75600544024427,12.485586214568961,0.9,0.9859,58.755986846606206,12.485587827127626,3.8354676428572288E16,0.06561138640830214,58.755996143425236,12.485587020848293,58.7556667,12.4856111,0.99,0.0,1.1611880851523382,0.9586333333333332,58.7560054474809,12.4855862140182,0.001,0.001,90.0,38354680725946240,58.75658414086,0.0357,12.48554217275,0.0206,21.7218,0.0408,131.228,0.081,-10.229,0.059,false,2338300.0,765.507,9.766113,989086.0,1177.28,10.363303,1895510.0,2275.24,9.067604,1.295699,36.32,0.2,11,4730.47,0.216,0.079,0.72,0.232,0.055515,58.7560054474809,12.4855862140182,0.001,0.001,90.0,38354680725946240,58.75658414086,0.0357,12.48554217275,0.0206,21.7218,0.0408,131.228,0.081,-10.229,0.059,false,2338300.0,765.507,9.766113,989086.0,1177.28,10.363303,1895510.0,2275.24,9.067604,1.295699,36.32,0.2,11,4730.47,0.216,0.079,0.72,0.232,2.6E-5,03550142+1229081,58.755934,12.485591,0.07,0.06,0.0,8.181,7.692,7.574,0.021,0.024,0.021,AAA,111,0,2450725.874,0.198928,122980587565263209,58.75603865,12.48560569,0.0,0.0,90.0,268959744,32,51986.64271991,0,33,10.7802,0.0337,12.4606,0.1247,88,9.6483,0.1588,12.5624,0.0505,88,9.3973,0.0392,13.0691,0.0838,88,9.932,,,,88,9.7396,0.1245,10.6344,0.054,88,0.189506
2.10365286E8,KTWO210365286-C04,4.0,33.0,59.55993,12.628021,LC,,,,,,,,,,,,,,,,,,,,,11.845,0.022000000000000002,11.255999999999998,0.022000000000000002,10.987,0.018000000000000002,14.095999999999998,JHK,,,6003-301-4-0098-0205,514-006547,03581434+1237408,,1.0,0.0,0.883,1102.866,994.6439999999999,860.363,16.0,2.0,54.0,,,0.004,59.55993,12.628021,3.8329666836450304E16,59.55985262114418,12.628023698627887,0.9,,,,,,59.55985262114418,12.628023698627887,59.559875,12.628013900000001,0.99,0.0,0.08616643258723006,0.9450000000000001,59.5598526211442,12.6280236986279,0.004,0.002,90.0,38329666836450304,59.56042372775,0.0987,12.62797069843,0.0552,21.9461,0.1025,129.435,0.261,-12.31,0.138,false,17017.0,7.82296,15.111156,2162.36,10.2141,17.014067,24263.8,40.4503,13.799521,3.214545,,,0,3541.24,0.393,0.245,,,0.271999,59.5598526211442,12.6280236986279,0.004,0.002,90.0,38329666836450304,59.56042372775,0.0987,12.62797069843,0.0552,21.9461,0.1025,129.435,0.261,-12.31,0.138,false,17017.0,7.82296,15.111156,2162.36,10.2141,17.014067,24263.8,40.4503,13.799521,3.214545,,,0,3541.24,0.393,0.245,,,0.0,03581434+1237408,59.559774,12.628001,0.07,0.06,90.0,11.845,11.256,10.987,0.022,0.022,0.018,AAA,222,0,2450725.9112,0.552724,123150595602054084,59.56039233,12.62797477,0.005,0.005,0.0,436527104,52,56212.33688657,5,73,17.3199,0.0071,17.4316,0.0086,115000,16.0759,0.0051,16.1423,0.0029,115000,14.3603,0.0048,14.4209,0.0021,115000,13.5679,0.0022,13.6074,8.0E-4,115000,13.1948,0.0073,13.2041,0.0032,115000,1.632631
2.00007765E8,KTWO200007765-C04,4.0,33.0,64.948603,15.627753,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.022000000000000002,64.948603,15.627753,3.3120522492164675E18,64.94836316380928,15.627650017906713,0.9,0.6879,64.9483493712,15.6276431728,20205.0,0.0537939869883678,64.94835626750464,15.627646595353356,64.9480417,15.6277,0.99,1.0,1.107396185400305,0.8592999999999998,64.9483631638093,15.6276500179067,0.015,0.012,90.0,3312052249216467328,64.94886907388,0.3818,15.62754121767,0.3168,22.6234,0.4614,113.158,0.967,-25.27,0.759,false,9.10651E8,730041.0,3.289985,3.37753E8,8091600.0,4.029892,6.04866E8,3371870.0,2.807771,1.22212,,,0,4707.25,,,13.76,83.791,0.910398,64.9483631638093,15.6276500179067,0.015,0.012,90.0,3312052249216467328,64.94886907388,0.3818,15.62754121767,0.3168,22.6234,0.4614,113.158,0.967,-25.27,0.759,false,9.10651E8,730041.0,3.289985,3.37753E8,8091600.0,4.029892,6.04866E8,3371870.0,2.807771,1.22212,,,0,4707.25,,,13.76,83.791,0.0,04194757+1537395,64.948244,15.627653,0.69,0.29,90.0,1.963,1.496,1.518,0.246,0.21,0.204,DCC,333,0,2450727.8828,1.295641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.10517837E8,KTWO210517837-C04,4.0,33.0,63.89037,15.706270000000002,LC,121.32,3.17,-21.97,2.53,26.97,2.88,,,12.22,0.03,10.943,0.03,11.632,0.02,10.417,0.01,9.961,0.04,,,8.558,0.026000000000000002,7.982,0.021,7.853,0.023,10.462,gri,19862.0,,,529-008064,04153367+1542226,,1.0,0.0,1.0,85.523,80.009,71.48,6.0,2.0,14.0,,,0.006999999999999999,63.89037,15.706270000000002,3.3121979345069312E18,63.89036722144806,15.706267656207707,0.9,0.9944,63.89034912995782,15.706270390130058,3.312197930211159E18,0.06346536875789047,63.89035817570294,15.706269023168883,63.890041700000005,15.706322199999997,0.99,0.0,1.1133547214506232,0.9614666666666668,63.8903672286535,15.706267654862,0.002,0.001,90.0,3312197934506930944,63.89090542824,0.0594,15.70616713495,0.029,21.9414,0.069,120.334,0.108,-23.347,0.075,false,1266580.0,464.95,10.431786,461647.0,557.751,11.190613,1144520.0,1123.54,9.615364,1.575249,38.49,0.64,4,4240.4,0.5295,0.273,0.72,0.15,0.012787,63.8903672286535,15.706267654862,0.002,0.001,90.0,3312197934506930944,63.89090542824,0.0594,15.70616713495,0.029,21.9414,0.069,120.334,0.108,-23.347,0.075,false,1266580.0,464.95,10.431786,461647.0,557.751,11.190613,1144520.0,1123.54,9.615364,1.575249,38.49,0.64,4,4240.4,0.5295,0.273,0.72,0.15,2.5E-5,04153367+1542226,63.890293,15.706286,0.07,0.06,0.0,8.558,7.982,7.853,0.026,0.021,0.023,AAA,111,0,2450726.9958,0.272996,126840638906207927,63.89044398,15.70627913,0.011,0.011,90.0,302145536,36,56229.71174769,0,24,12.16,0.032,12.5687,0.0424,24,10.491,0.0207,12.2506,0.0364,24,14.6428,0.0053,12.4939,0.0381,16777240,9.7467,0.0193,11.7966,0.0178,24,9.7862,0.001,9.748,0.001,16777752,0.258482
2.10499243E8,KTWO210499243-C04,4.0,33.0,63.942855,15.400696,SC,115.76,0.58,-21.72,0.46,22.02,0.47,,,6.702000000000001,0.015,6.297999999999999,0.01,,,,,,,,,5.513999999999999,0.034,5.401,0.024,5.3260000000000005,0.016,6.263999999999999,BV,19877.0,1251-128-1,,528-008281,04154626+1524025,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.006999999999999999,63.942855,15.400696,3.3121364992948306E18,63.94285171246251,15.400696221151247,0.9,0.8751,63.94283508189675,15.400699265586994,3.3121364949986401E18,0.058751564102571346,63.94284339717963,15.40069774336912,63.9425417,15.400747199999998,0.99,0.0,1.0621387431841505,0.9217000000000001,63.9428517196271,15.4006962198639,0.002,0.001,90.0,3312136499294830848,63.94336824264,0.0597,15.40060340644,0.0309,21.3157,0.051,115.659,0.135,-21.557,0.078,false,6.22491E7,25204.8,6.203033,3.71193E7,66296.9,6.42739,3.53833E7,55036.7,5.889924,0.537466,41.05,0.55,12,6711.0,0.751,0.386,1.7,5.3,0.011413,63.9428517196271,15.4006962198639,0.002,0.001,90.0,3312136499294830848,63.94336824264,0.0597,15.40060340644,0.0309,21.3157,0.051,115.659,0.135,-21.557,0.078,false,6.22491E7,25204.8,6.203033,3.71193E7,66296.9,6.42739,3.53833E7,55036.7,5.889924,0.537466,41.05,0.55,12,6711.0,0.751,0.386,1.7,5.3,2.5E-5,04154626+1524025,63.942773,15.400701,0.06,0.06,90.0,5.514,5.401,5.326,0.034,0.024,0.016,AAA,111,0,2450726.9961,0.285169,126480639433011157,63.94288037,15.40068786,0.0,0.0,90.0,268959744,32,51990.41640046,0,6,6.5612,0.0025,11.2362,0.001,88,6.5352,0.0056,10.7363,0.001,88,6.7731,0.001,11.3401,0.001,88,5.436,0.001,10.674,0.001,88,5.685,,,,80,0.092801
2.10499243E8,KTWO210499243-C04,4.0,33.0,63.942855,15.400696,LC,115.76,0.58,-21.72,0.46,22.02,0.47,,,6.702000000000001,0.015,6.297999999999999,0.01,,,,,,,,,5.513999999999999,0.034,5.401,0.024,5.3260000000000005,0.016,6.263999999999999,BV,19877.0,1251-128-1,,528-008281,04154626+1524025,,1.0,0.0,1.0,61.13399999999999,56.821999999999996,51.732,6.0,2.0,14.0,,,0.006999999999999999,63.942855,15.400696,3.3121364992948306E18,63.94285171246251,15.400696221151247,0.9,0.8751,63.94283508189675,15.400699265586994,3.3121364949986401E18,0.058751564102571346,63.94284339717963,15.40069774336912,63.9425417,15.400747199999998,0.99,0.0,1.0621387431841505,0.9217000000000001,63.9428517196271,15.4006962198639,0.002,0.001,90.0,3312136499294830848,63.94336824264,0.0597,15.40060340644,0.0309,21.3157,0.051,115.659,0.135,-21.557,0.078,false,6.22491E7,25204.8,6.203033,3.71193E7,66296.9,6.42739,3.53833E7,55036.7,5.889924,0.537466,41.05,0.55,12,6711.0,0.751,0.386,1.7,5.3,0.011413,63.9428517196271,15.4006962198639,0.002,0.001,90.0,3312136499294830848,63.94336824264,0.0597,15.40060340644,0.0309,21.3157,0.051,115.659,0.135,-21.557,0.078,false,6.22491E7,25204.8,6.203033,3.71193E7,66296.9,6.42739,3.53833E7,55036.7,5.889924,0.537466,41.05,0.55,12,6711.0,0.751,0.386,1.7,5.3,2.5E-5,04154626+1524025,63.942773,15.400701,0.06,0.06,90.0,5.514,5.401,5.326,0.034,0.024,0.016,AAA,111,0,2450726.9961,0.285169,126480639433011157,63.94288037,15.40068786,0.0,0.0,90.0,268959744,32,51990.41640046,0,6,6.5612,0.0025,11.2362,0.001,88,6.5352,0.0056,10.7363,0.001,88,6.7731,0.001,11.3401,0.001,88,5.436,0.001,10.674,0.001,88,5.685,,,,80,0.092801
2.10419589E8,KTWO210419589-C04,4.0,33.0,60.18731999999999,13.906319,LC,0.0,50.0,0.0,50.0,,,,,16.454,0.05,14.863,0.06,15.588,0.05,14.276,0.05,12.597000000000001,0.08,,,10.26,0.021,9.615,0.022000000000000002,9.344,0.017,13.494000000000002,gri,,,,520-007079,04004493+1354227,,1.0,0.0,0.85,1329.9129999999998,1286.21,1184.576,11.0,1.0,33.0,,,0.002,60.18731999999999,13.906319,3.892914119192576E16,60.187295440114575,13.906332967554187,0.9,,,,,,60.187295440114575,13.906332967554187,60.1872917,13.906333300000002,0.99,0.0,0.013124451082694813,0.9450000000000001,60.1872954401146,13.9063329675542,0.015,0.01,90.0,38929141191925760,60.18786450237,0.4727,13.90626330846,0.2796,21.242,0.532,128.295,0.973,-16.179,0.647,false,87772.2,106.279,13.329974,13194.4,110.827,15.050417,120037.0,411.851,12.063632,2.986785,,,0,3821.1,,,,,0.099469,60.1872954401146,13.9063329675542,0.015,0.01,90.0,38929141191925760,60.18786450237,0.4727,13.90626330846,0.2796,21.242,0.532,128.295,0.973,-16.179,0.647,false,87772.2,106.279,13.329974,13194.4,110.827,15.050417,120037.0,411.851,12.063632,2.986785,,,0,3821.1,,,,,0.0,04004493+1354227,60.187223,13.906324,0.07,0.07,90.0,10.26,9.615,9.344,0.021,0.022,0.017,AAA,222,0,2450725.941,0.339443,124680601876158107,60.18782075,13.90625941,0.074,0.063,0.0,436527104,52,56052.22770833,5,69,15.3612,0.0027,15.415,0.0044,115000,14.1885,0.0084,14.2343,0.0128,115000,13.1078,0.1044,12.8505,0.0703,16892472,12.0356,0.0146,11.9879,4.0E-4,16892472,11.5267,0.0024,11.5215,0.0,16892216,1.762964
2.1082703E8,KTWO210827030-C04,4.0,33.0,61.76355,20.280797,LC,,,,,,,,,,,,,,,,,,,,,11.45,0.02,10.857999999999999,0.022000000000000002,10.556,0.018000000000000002,13.812000000000001,JHK,,,,552-008698,04070323+2016510,,1.0,0.0,0.932,1398.52,1157.433,897.005,8.0,3.0,23.0,,,0.001,61.76355,20.280797,5.1902691204229888E16,61.763538705910854,20.28080368376821,0.9,,,,,,61.763538705910854,20.28080368376821,61.763541700000005,20.2808167,0.92,0.0,0.04793678115725697,0.91,61.7635387059108,20.2808036837682,0.003,0.002,90.0,51902691204229888,61.76431739938,0.0853,20.28060462184,0.0461,30.105,0.0892,169.646,0.216,-46.234,0.145,false,25196.0,18.2251,14.685039,3241.65,23.3794,16.574472,35796.3,66.9512,13.377324,3.197148,,,0,3530.11,,,,,0.045094,61.7635387059108,20.2808036837682,0.003,0.002,90.0,51902691204229888,61.76431739938,0.0853,20.28060462184,0.0461,30.105,0.0892,169.646,0.216,-46.234,0.145,false,25196.0,18.2251,14.685039,3241.65,23.3794,16.574472,35796.3,66.9512,13.377324,3.197148,,,0,3530.11,,,,,0.0,04070323+2016510,61.763477,20.280834,0.06,0.06,0.0,11.45,10.858,10.556,0.02,0.022,0.018,AAA,222,0,2450751.82,0.280193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47069684E8,KTWO247069684-C13,13.0,24.0,68.48106,18.380725,LC,98.8,3.9,-29.9,4.2,,,,,17.799,0.132,16.477999999999998,0.079,17.268,0.07,15.955,0.07200000000000001,14.300999999999998,0.11,,,11.849,0.02,11.241,0.023,10.966,0.018000000000000002,15.190999999999999,gri,,,6485-301-1-0177-0386,542-009490,04335544+1822507,AAA-222-111-000-0-0,1.0,0.0,0.9009999999999999,,,,23.0,2.0,78.0,42.7,,0.003,68.48106,18.380725,3.3142947719013043E18,68.48111237179195,18.38076446314814,0.9,,,,,,68.48111237179195,18.38076446314814,68.4810833,18.380752800000003,0.99,0.0,0.1078294781953441,0.9450000000000001,68.481112371792,18.3807644631481,0.002,0.001,90.0,3314294771901304192,68.48158208669,0.0568,18.38062488977,0.0277,21.458,0.0723,103.529,0.134,-32.417,0.072,false,18890.4,11.9478,14.997765,2690.48,19.2997,16.776814,26166.8,50.0315,13.717543,3.059271,,,0,3675.67,0.203,0.151,,,0.228463,68.481112371792,18.3807644631481,0.002,0.001,90.0,3314294771901304192,68.48158208669,0.0568,18.38062488977,0.0277,21.458,0.0723,103.529,0.134,-32.417,0.072,false,18890.4,11.9478,14.997765,2690.48,19.2997,16.776814,26166.8,50.0315,13.717543,3.059271,,,0,3675.67,0.203,0.151,,,0.0,04335544+1822507,68.481013,18.380774,0.08,0.07,90.0,11.849,11.241,10.966,0.02,0.023,0.018,AAA,222,0,2451135.9373,0.238535,130050684814037365,68.4815595,18.38063308,0.007,0.003,90.0,436527104,52,56288.41729167,10,73,17.1434,0.006,17.2318,0.0035,115000,15.8696,0.0058,15.9401,0.0069,115000,14.2854,0.0049,14.3272,0.0048,115000,13.522,0.0011,13.5643,3.0E-4,115000,13.1472,0.0029,13.1627,0.0014,115000,1.738249
2.10674207E8,KTWO210674207-C13,13.0,24.0,66.59046,18.000294,SC,98.0,3.3,-30.3,3.6,,,,,17.477999999999998,0.11599999999999999,15.81,0.06,16.680999999999997,0.06,15.356,0.06,13.706,0.06,,,11.119000000000002,0.021,10.557,0.023,10.253,0.017,14.599,gri,,,6485-301-3-0167-0048,541-009195,04262170+1800009,,1.0,0.0,0.89,,,,23.0,3.0,79.0,,,6.395E-4,66.59046,18.000294,3.3143935905086756E18,66.59044483971051,18.000286052030972,0.9,,,,,,66.59044483971051,18.000286052030972,66.5904583,18.000283300000003,0.99,0.0,0.04713820887401986,0.9450000000000001,66.5904448397105,18.000286052031,0.003,0.002,90.0,3314393590508675456,66.59088956948,0.0835,18.00015736452,0.0378,19.5515,0.0834,98.236,0.192,-29.889,0.11,false,35018.8,16.8308,14.327611,4788.6,23.4814,16.150867,49263.0,70.2851,13.030619,3.120249,,,0,3704.55,1.253,0.7465,,,0.05927,66.5904448397105,18.000286052031,0.003,0.002,90.0,3314393590508675456,66.59088956948,0.0835,18.00015736452,0.0378,19.5515,0.0834,98.236,0.192,-29.889,0.11,false,35018.8,16.8308,14.327611,4788.6,23.4814,16.150867,49263.0,70.2851,13.030619,3.120249,,,0,3704.55,1.253,0.7465,,,0.0,04262170+1800009,66.590421,18.000265,0.06,0.06,90.0,11.119,10.557,10.253,0.021,0.023,0.017,AAA,222,0,2450752.9106,0.169497,129600665907590762,66.59086858,18.00016487,0.012,0.007,90.0,168091648,20,56125.1734375,10,66,16.5263,0.0055,16.5843,0.0065,115000,15.2719,0.0024,15.3234,0.0035,115000,13.602,0.0011,13.6575,0.0017,16875832,13.1161,0.0012,12.9918,0.0011,16892472,12.4375,0.0017,12.4388,0.0014,115000,1.474114
