EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.0,132.8774,11.820312,6.049178312177253e+17,132.87735204766,11.82032941648,1.0,0.1802257596456073,132.87737602382998,11.82032070824,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.0,132.84568000000002,11.82031,6.049177324343252e+17,132.84562832182,11.82030962605,0.993,0.1821013853957804,132.84565416091,11.820309813024998,,,,,,,0.993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.0,132.95265,11.821,6.04918591427681e+17,132.95261638492,11.82100229029,0.956,0.11873447954602577,132.95263319245998,11.821001145145,,,,,,,0.956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.0,132.81271999999998,11.822518,6.049205499328083e+17,132.81265907111,11.82252647523,1.0,0.21684823011934348,132.812689535555,11.822522237615,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.0,132.83011000000002,11.823419,6.049206530120187e+17,132.83005811961002,11.82342900703,1.0,0.18632274914179325,132.83008405980502,11.823424003515001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.0,132.90164,11.826013,6.04917972952402e+17,132.90159215782,11.82606669316,0.998,0.25647808648093945,132.90161607891,11.826039846579999,,,,,,,0.998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0,132.77186,11.826129,6.049207861552236e+17,132.77179362673002,11.82613316281,1.0,0.2343516072353508,132.771826813365,11.826131081405,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.0,132.92456,11.827102,6.04917938592657e+17,132.92451722015,11.82711987665,1.0,0.1639012506674013,132.924538610075,11.827110938325,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.0,132.83203999999998,11.827507,6.049206530120169e+17,132.83198614286002,11.827529543870002,1.0,0.20639527073910788,132.83201307143,11.827518271935002,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.0,132.82027,11.827381,6.049206530120209e+17,132.82021313455,11.82741781214,1.0,0.24022995101597752,132.820241567275,11.82739940607,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.0,132.90951,11.829043,6.04917899937362e+17,132.90945794268,11.82909832408,0.994,0.2707630879998611,132.90948397134002,11.82907066204,,,,,,,0.994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.0,132.89282,11.828836,6.049178655774619e+17,132.89278249803002,11.82883869668,1.0,0.13249626202792228,132.892801249015,11.82883734834,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.0,132.70011,11.828182,6.049158770082281e+17,132.70003836007,11.82819475546,1.0,0.2565702696612067,132.70007418003502,11.828188377730001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.0,132.78402,11.829031,6.049207861553885e+17,132.78395464122,11.82905221385,1.0,0.24262745045243353,132.78398732060998,11.829041606925,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.0,132.72146,11.829563,6.049157739290084e+17,132.72138348009,11.82958120595,1.0,0.27747293745956947,132.721421740045,11.829572102975,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.0,132.88027,11.83082,6.049180760316237e+17,132.88022207361,11.830857416360002,1.0,0.21601117306924533,132.880246036805,11.83083870818,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.0,132.85156,11.830663,6.049181103913711e+17,132.85150549773002,11.83068525532,1.0,0.20808302386106212,132.851532748865,11.83067412766,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.0,132.92688,11.831084,6.049179342969382e+17,132.92683488266002,11.831089958949999,0.999,0.16041285719034523,132.92685744133001,11.831086979475,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,132.85852,11.832061,6.0491810609563e+17,132.85846354462,11.83208104675,0.929,0.2116078101558381,132.85849177231,11.832071023375,,,,,,,0.929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.0,132.73612,11.83183,6.049157052095283e+17,132.73604954168002,11.83184139674,1.0,0.2516281911338653,132.73608477084002,11.83183569837,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.0,132.78336000000002,11.832154,6.049208248105336e+17,132.78330210381,11.83217833948,1.0,0.22201962053082858,132.783331051905,11.832166169739999,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.0,132.90307,11.833041,6.049179729524003e+17,132.90301631751,11.83306578705,1.0,0.20914196125978674,132.903043158755,11.833053393524999,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,132.79904,11.833822,6.049208248107167e+17,132.79898217738995,11.833847944119999,1.0,0.22412541195787408,132.79901108869495,11.83383497206,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.0,132.87669,11.834914,6.04918071736057e+17,132.87663595105,11.834947194949999,1.0,0.2248290178499556,132.876662975525,11.834930597475,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.0,132.92642,11.83542,6.049179342969367e+17,132.9263729373,11.835454903139999,1.0,0.20805239697687136,132.92639646865,11.835437451569998,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.0,132.82924,11.834912,6.049206830760063e+17,132.8291882485,11.83491929256,0.989,0.18422524562750064,132.82921412425,11.834915646279999,,,,,,,0.989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.0,132.78495,11.835487,6.049208248105334e+17,132.78489260572,11.83549485874,1.0,0.20419618275078424,132.78492130286,11.83549092937,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0,132.86645,11.836616,6.049181404553665e+17,132.86639908153998,11.836631297019998,1.0,0.1876702202375498,132.86642454076997,11.836623648509999,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.0,132.75443,11.836341,6.049157395692612e+17,132.75436259021,11.836351827,1.0,0.2406922626553665,132.754396295105,11.8363464135,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.0,132.82738999999998,11.837274,6.049207560912312e+17,132.82733474243,11.83730695698,1.0,0.22799899640261453,132.82736237121497,11.83729047849,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.0,132.81394,11.837301,6.049207174357439e+17,132.81388598889998,11.837310300089998,1.0,0.19322765712350357,132.81391299445,11.837305650045,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.0,132.8261,11.838783,6.049207560912315e+17,132.82604339828,11.838794374,1.0,0.20359189674433376,132.82607169914002,11.838788687000001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.0,132.87451,11.839663,6.049181404553659e+17,132.87446064796998,11.83968236174,0.997,0.18733734403992558,132.87448532398497,11.839672680869999,,,,,,,0.997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.0,132.83387,11.839773,6.04920687371752e+17,132.83380891746,11.839782704560001,1.0,0.21803604288047046,132.83383945872998,11.839777852280001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.0,132.78675,11.840839,6.04920893530008e+17,132.78669087437999,11.84088971871,0.94,0.27701375332569633,132.78672043719,11.840864359355,,,,,,,0.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,132.88618,11.841893,6.049181791108346e+17,132.88611945949,11.84191728353,1.0,0.23052642889368352,132.886149729745,11.841905141765,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.0,132.8708,11.842488,6.049181447511014e+17,132.87074753318,11.842522259279999,1.0,0.2222261524158916,132.87077376659,11.84250512964,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.0,132.80083,11.842504,6.049209278897417e+17,132.80076807656,11.8425181624,1.0,0.2240574457339714,132.80079903828,11.8425110812,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,132.80282,11.842934,6.049209278899292e+17,132.80277538728,11.84293986971,1.0,0.15860109273685236,132.80279769364,11.842936934855,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.0,132.85381999999998,11.843236,6.049210653288667e+17,132.85376081927,11.843300286,0.988,0.3115097291906232,132.853790409635,11.843268143,,,,,,,0.988
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.0,132.87948,11.844125,6.049182478303128e+17,132.87942135141,11.84418411493,0.957,0.29663054543653383,132.87945067570502,11.844154557465,,,,,,,0.957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,132.81999,11.844271,6.049207560912323e+17,132.81990242284,11.844159644849999,1.0,0.5058815478196258,132.81994621142,11.844215322425,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,132.81016,11.844513,6.049209235941727e+17,132.81010645196994,11.844522691660002,1.0,0.19186736472326843,132.81013322598497,11.844517845830001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.0,132.82101,11.846176,6.049207560912317e+17,132.82095168182,11.846236681819999,1.0,0.2999032869871367,132.82098084091,11.84620634091,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.0,132.89273,11.848457000000002,6.049181791109234e+17,132.89268851936,11.84846066079,0.999,0.1467416778552891,132.89270925968,11.848458830395,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.0,132.78571000000002,11.848054,6.049208892344338e+17,132.78565236549,11.84806038763,1.0,0.2043617774837804,132.785681182745,11.848057193814999,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.0,132.97196,11.84945,6.049187932905699e+17,132.97191058148002,11.84950507525,0.996,0.2638703795077709,132.97193529074002,11.849477537624999,,,,,,,0.996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0,132.81517,11.848919,6.049209622496634e+17,132.81511020485001,11.848939814360001,1.0,0.22360468782373782,132.815140102425,11.848929407180002,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.0,132.9297,11.850532,6.049194847808794e+17,132.92964937123,11.850578852419998,0.934,0.2454957635451554,132.929674685615,11.850555426209999,,,,,,,0.934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0,132.8335,11.850445,6.049211340483498e+17,132.83344323592,11.85045962893,1.0,0.20681308511636082,132.83347161796,11.850452314465,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.0,132.87485,11.852494,6.049182478303126e+17,132.87480074618,11.852504096199999,1.0,0.1772988418588839,132.87482537309,11.8524990481,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.0,132.89298,11.852914,6.049182134705686e+17,132.89293270733998,11.85290395756,0.963,0.1705004355002619,132.89295635367,11.85290897878,,,,,,,0.963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,132.7281,11.85259,6.049160101515551e+17,132.72803046834,11.85259183961,1.0,0.24506659972703773,132.72806523417,11.852590919805,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.0,132.87079,11.853806,6.049182435347584e+17,132.87073059742,11.8538485725,0.999,0.2594046746634148,132.87076029871,11.85382728625,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,132.74922,11.85349,6.049216795083857e+17,132.74914955398998,11.85350299218,1.0,0.2525662921439271,132.74918477699498,11.85349649609,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.0,132.88779,11.854425,6.049182478303081e+17,132.887737074,11.85444774017,0.994,0.20364892517054894,132.887763537,11.854436370085,,,,,,,0.994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.0,132.88298999999998,11.854603,6.049182478303094e+17,132.88293998606,11.85461580222,1.0,0.18213757259328606,132.88296499303,11.85460940111,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.0,132.70671000000002,11.854476,6.049160488069152e+17,132.7066358797,11.85451150957,1.0,0.2907522787641774,132.70667293985002,11.854493754785,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.0,132.80674,11.855072,6.049209579539089e+17,132.80668736805,11.85507807941,1.0,0.18672066528989595,132.806713684025,11.855075039705,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,132.87635,11.856141,6.049182478303116e+17,132.87629542265,11.85615797543,1.0,0.20176439027219661,132.876322711325,11.856149487715,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.0,132.83924,11.857504,6.04921134048345e+17,132.83918086048,11.85756383283,0.997,0.299683105450415,132.83921043024,11.857533916415,,,,,,,0.997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,132.87441,11.858305,6.049212027678117e+17,132.874363877,11.85831071786,0.998,0.16379779368380032,132.8743869385,11.85830785893,,,,,,,0.998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.0,132.84336000000002,11.8581,6.04921168408082e+17,132.84330904764,11.858108802330001,1.0,0.1822894533643558,132.84333452382,11.858104401165,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.0,132.80823999999998,11.858021,6.049210309689527e+17,132.80817857853998,11.85807919531,0.981,0.3011974216049177,132.80820928927,11.858050097655,,,,,,,0.981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,132.73471,11.858119,6.049218856668154e+17,132.73464449131,11.85812332221,1.0,0.23132242840018122,132.734677245655,11.858121161105,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.0,132.65483999999998,11.858882,6.049631216484883e+17,132.65475991988,11.85892615608,0.995,0.3238352332232552,132.65479995994,11.85890407804,,,,,,,0.995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.0,132.89657,11.86094,6.049182821900425e+17,132.8965213173,11.86096412516,1.0,0.19225167611163949,132.89654565864998,11.860952062580001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.0,132.80566000000002,11.861119,6.049210309689528e+17,132.80559661658,11.861147062379999,1.0,0.24509708978632416,132.80562830829,11.86113303119,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.0,132.76603,11.860851,6.049217138687284e+17,132.76595358271,11.860910312309999,0.983,0.34362293124260795,132.76599179135502,11.860880656155,,,,,,,0.983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.0,132.76475,11.861178,6.049217138683373e+17,132.76468034165,11.86122554955,0.999,0.29921716455697406,132.764715170825,11.861201774775001,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.0,132.86613,11.862795,6.04921202767814e+17,132.86607671001002,11.86281410764,1.0,0.19995133915403535,132.866103355005,11.86280455382,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.0,132.76872,11.862757,6.049217181637306e+17,132.76865543241,11.862767345429999,0.998,0.2305076359410616,132.768687716205,11.862762172715,,,,,,,0.998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.0,132.85335,11.863645,6.049211641125248e+17,132.85329078216,11.86370242934,0.996,0.2937183034349775,132.85332039108,11.86367371467,,,,,,,0.996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.0,132.78152,11.865677,6.049217482278892e+17,132.78145691715,11.865691473870001,1.0,0.22827215557279687,132.78148845857498,11.865684236935,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.0,132.81434,11.866083,6.049214089260714e+17,132.81427867508,11.86609815345,1.0,0.2228327968819028,132.81430933754,11.866090576725,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,132.71338,11.865789,6.049160831666508e+17,132.7133060132,11.865849148930002,0.998,0.33886880581034406,132.71334300659998,11.865819074465001,,,,,,,0.998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.0,132.94977,11.867308,6.049196179243012e+17,132.94970876672,11.86735746137,0.997,0.27972192973437915,132.94973938336,11.867332730685,,,,,,,0.997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,132.91943999999998,11.8685,6.049197252990474e+17,132.91938492962,11.86854494144,1.0,0.25262147855164313,132.91941246481,11.868522470719999,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.0,132.82128,11.868003,6.049213402065917e+17,132.82121499059,11.86804294895,1.0,0.27044106941921897,132.82124749529498,11.868022974475,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.0,132.96199,11.869008,6.049195835645641e+17,132.9619372237,11.86903096501,1.0,0.2034845192264735,132.96196361185,11.869019482505,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.0,132.83205,11.869632,6.04921374566325e+17,132.83199309828998,11.86963937141,1.0,0.20221498059585316,132.832021549145,11.869635685705,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.0,132.87066000000002,11.87012,6.049212027678097e+17,132.87060740373002,11.87013702153,1.0,0.1951669876158499,132.87063370186502,11.870128510765,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.0,132.69333999999998,11.871298,6.049629842095264e+17,132.69326422863,11.871317959489998,1.0,0.2764443634487973,132.69330211431497,11.871307979744998,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.0,132.77053999999998,11.873917,6.049218212429425e+17,132.77047095254,11.87392216848,1.0,0.24396269752363361,132.77050547627,11.87391958424,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,132.76249,11.873781,6.049218212429455e+17,132.76242146718,11.8737984874,1.0,0.2495118482842842,132.76245573359,11.8737897437,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.0,132.67731,11.874189,6.049630529290058e+17,132.67723668866998,11.874224680089998,0.999,0.2884511879403545,132.677273344335,11.874206840044998,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.0,132.77297,11.875556,6.049218169473645e+17,132.77290317439,11.8755867791,1.0,0.2601956390189738,132.77293658719498,11.87557138955,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.0,132.67281,11.875145,6.049632590874372e+17,132.67273124405,11.87518516917,0.999,0.3128773736151949,132.67277062202498,11.875165084585,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.0,132.85635,11.877437,6.049212714871025e+17,132.85629556222,11.877441288650001,1.0,0.19240063749138261,132.85632278111,11.877439144325,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.0,132.91698,11.8787,6.049197897228003e+17,132.91694085462,11.878705592610002,1.0,0.13936750289667194,132.91696042731002,11.878702796305001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.0,132.834,11.879984,6.049213745663232e+17,132.83393980114,11.879991571300001,1.0,0.21381844634993552,132.83396990057,11.879987785650002,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.0,132.80143,11.882087,6.049221648403164e+17,132.80135772985,11.882130568180001,0.999,0.2990327562915906,132.801393864925,11.88210878409,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.0,132.76176999999998,11.881887,6.049220274013741e+17,132.76169590531,11.8819233381,1.0,0.29197183134889687,132.761732952655,11.88190516905,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.0,132.78133,11.882267,6.049218556026758e+17,132.78127236563,11.88224730539,1.0,0.21506114868598047,132.781301182815,11.882257152695,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.0,132.7322,11.882099,6.049219887460293e+17,132.73213076344,11.88211281236,1.0,0.2489278900486279,132.73216538172,11.882105906180001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0,132.69528,11.882712,6.049630872887396e+17,132.69520354202,11.88272609981,0.999,0.27409155104634675,132.69524177101,11.882719049904999,,,,,,,0.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.0,132.86457,11.884004,6.049213058468369e+17,132.8645094839,11.884009785329999,1.0,0.2142034297544627,132.86453974195,11.884006892664999,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.0,132.97898999999998,11.884971,6.049199658172012e+17,132.97893724755,11.884991116160002,1.0,0.19944939153982216,132.97896362377497,11.884981058080001,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.0,132.91272,11.884749,6.049197897227992e+17,132.91266147828,11.8847742146,1.0,0.22526084607771066,132.91269073914,11.8847616073,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0,132.76542,11.884867,6.049220274013719e+17,132.76535060482001,11.884914762460001,0.998,0.29888005181734745,132.76538530241,11.88489088123,,,,,,,0.998
