EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595392367198248e+17,128.97713000000002,18.1493,0.9,,,,,,128.97713000000002,18.1493,128.97725,18.1493806,0.63,0.0,0.5027015790197975,128.97717,18.149326866666666,128.9771332024,18.1493000717,6.59539236719825e+17,1.0,0.1585901338757671,0.8433333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59428731504649e+17,129.84526,18.07593,0.9,,,,,,129.84526,18.07593,,,,,,129.84526,18.07593,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.593092326314514e+17,128.82088000000002,17.6067,0.9,,,,,,128.82088000000002,17.6067,128.821,17.6067611,0.92,0.0,0.46683100502682706,128.82092,17.606720366666668,,,,,,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595224305115538e+17,128.70201,17.932920000000003,0.9,,,,,,128.70201,17.932920000000003,128.702125,17.933,0.96,0.0,0.487945515270124,128.70204833333332,17.93294666666667,,,,,,0.9299999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.593544500470698e+17,129.33002,18.14821,0.9,,,,,,129.33002,18.14821,,,,,,129.33002,18.14821,129.3300174541,18.1482054269,6.5935445004707e+17,1.0,0.018624920068076596,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595248056297426e+17,128.72423999999998,18.01812,0.9,,,,,,128.72423999999998,18.01812,128.724375,18.0181889,0.97,0.0,0.524519896412179,128.72428499999998,18.018142966666666,128.72424263879998,18.018119383,6.59524805629743e+17,1.0,0.16804597625632642,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59524152794716e+17,128.69628,18.02109,0.9,,,,,,128.69628,18.02109,128.69641670000001,18.0211556,0.95,0.0,0.5241896620424247,128.69632556666667,18.02111186666667,128.6962769851,18.021090018,6.59524152794716e+17,1.0,0.18397534486252853,0.9500000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595062127149688e+17,128.816,17.84564,0.9,,,,,,128.816,17.84564,128.816125,17.8457139,0.96,0.0,0.5042416619169486,128.81604166666668,17.84566463333333,,,,,,0.9299999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595597838433491e+17,129.13113,18.31523,0.9,,,,,,129.13113,18.31523,129.13129170000002,18.3152722,0.98,0.0,0.5731322561439389,129.13118390000002,18.315244066666665,129.1311296027,18.3152271747,6.59559783843349e+17,1.0,0.19527806033177122,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595508846711343e+17,128.9466,18.14159,0.9,,,,,,128.9466,18.14159,128.94675,18.1416583,0.98,0.0,0.5690224506332103,128.94665,18.141612766666668,128.9465990219,18.1415859443,6.59550884671134e+17,1.0,0.19934568908327227,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595590279291137e+17,128.97025,18.31409,0.9,,,,,,128.97025,18.31409,128.97041670000002,18.3141639,0.99,0.0,0.6287776094150295,128.97030556666667,18.314114633333332,128.9702454907,18.3140853093,6.59559027929114e+17,1.0,0.23086817416154456,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.595589935693748e+17,128.99647,18.30818,0.9,,,,,,128.99647,18.30818,128.996625,18.3082389,0.93,0.0,0.5706142194116944,128.99652166666667,18.308199633333334,128.9964656316,18.3081822427,6.59558993569375e+17,1.0,0.2014882921146782,0.9433333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.609231052460076e+17,130.68571,18.46661,0.9,,,,,,130.68571,18.46661,130.685875,18.466672199999998,0.98,0.0,0.6062799523660005,130.685765,18.466630733333332,130.6857114412,18.4666141157,6.60923105246008e+17,1.0,0.19241938153720559,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628591047042602e+17,128.60035,19.79336,0.9,,,,,,128.60035,19.79336,128.60045829999999,19.7934,0.99,0.0,0.39409628047903617,128.6003861,19.79337333333333,128.6003469386,19.7933612021,6.6285910470426e+17,1.0,0.13965601462687116,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628139903680408e+17,128.46749,19.43656,0.9,,,,,,128.46749,19.43656,128.46766670000002,19.436619399999998,0.98,0.0,0.6368428779585229,128.4675489,19.4365798,,,,,,0.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627502229898085e+17,128.81139,19.27544,0.9,,,,,,128.81139,19.27544,128.81154170000002,19.275475,0.99,0.0,0.530680955625949,128.81144056666668,19.275451666666665,128.8113886497,19.2754355705,6.62750222989809e+17,1.0,0.1856963819387909,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628018270201655e+17,129.04496,19.69475,0.9,,,,,,129.04496,19.69475,129.045125,19.6948139,0.96,0.0,0.6047155588651252,129.045015,19.6947713,,,,,,0.9299999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627874689461782e+17,128.8511,19.42889,0.9,,,,,,128.8511,19.42889,128.85125,19.42895,0.95,0.0,0.553164704987803,128.85115,19.42891,,,,,,0.925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.660025783855398e+17,129.2514,22.546329999999998,0.9,,,,,,129.2514,22.546329999999998,129.25154170000002,22.546391699999997,0.94,0.0,0.5208665958335512,129.25144723333332,22.546350566666664,,,,,,0.9199999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628596931161093e+17,128.54249,19.80489,0.9,,,,,,128.54249,19.80489,128.542625,19.804933300000002,0.99,0.0,0.48309392419556013,128.542535,19.804904433333334,128.54249419069998,19.8048926694,6.62859693116109e+17,0.9,0.14456610420750418,0.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62861136225126e+17,128.46135,19.78289,0.9,,,,,,128.46135,19.78289,128.4615,19.78295,0.99,0.0,0.5521342407872585,128.4614,19.782909999999998,128.461347443,19.7828948958,6.62861136225126e+17,1.0,0.1861569635055868,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62859654460074e+17,128.51465,19.79523,0.9,,,,,,128.51465,19.79523,128.51479170000002,19.7952694,0.84,0.0,0.5004957061497725,128.51469723333332,19.795243133333333,128.5146450043,19.7952292105,6.62859654460074e+17,1.0,0.18387708010562842,0.9133333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627485694254762e+17,128.8167,19.20213,0.9,,,,,,128.8167,19.20213,128.816875,19.2021639,0.99,0.0,0.6073372126323848,128.81675833333335,19.202141299999997,128.8167040602,19.202132443900002,6.62748569425476e+17,1.0,0.18724713724881561,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627407397020485e+17,128.64562,19.07301,0.9,,,,,,128.64562,19.07301,128.64575,19.073052800000003,0.98,0.0,0.4683771147509262,128.64566333333335,19.073024266666668,128.6456193635,19.0730142044,6.62740739702049e+17,0.9,0.15392480817621454,0.9266666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627415643357626e+17,128.66525,19.13683,0.9,,,,,,128.66525,19.13683,128.6654167,19.136863899999998,0.99,0.0,0.5799424550678517,128.66530556666666,19.1368413,128.66524770700002,19.1368335031,6.62741564335763e+17,1.0,0.1987758412512346,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627651007565386e+17,128.51009,19.32272,0.9,,,,,,128.51009,19.32272,128.5102083,19.3227667,0.99,0.0,0.43563739690805936,128.51012943333333,19.322735566666665,128.510085006,19.3227163231,6.62765100756539e+17,0.9,0.16606882357361738,0.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628499005907439e+17,128.93764,19.7711,0.9,,,,,,128.93764,19.7711,128.93791670000002,19.7711667,,1.0,0.9676654565473183,128.93773223333332,19.771122233333333,128.9376356043,19.7711042213,6.62849900590744e+17,1.0,0.3337187152339654,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627927904089015e+17,128.90039,19.53279,0.9,,,,,,128.90039,19.53279,128.90054170000002,19.53285,0.99,0.0,0.5581780042829627,128.90044056666667,19.532809999999998,,,,,,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62841379375656e+17,128.82403,19.63614,0.9,,,,,,128.82403,19.63614,128.8241667,19.636177800000002,0.99,0.0,0.4830641569879153,128.82407556666666,19.636152600000003,128.82403048950002,19.6361359863,6.62841379375656e+17,1.0,0.16412621969557675,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62855810465648e+17,128.82047,19.91476,0.9,,,,,,128.82047,19.91476,128.820625,19.914825,0.99,0.0,0.5744514278069759,128.82052166666668,19.914781666666666,128.8204738563,19.914762306300002,6.62855810465648e+17,1.0,0.17619582924178426,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627867430948682e+17,128.81323999999998,19.3754,0.9,,,,,,128.81323999999998,19.3754,128.813375,19.3754389,0.98,0.0,0.47938597918537396,128.81328499999998,19.375412966666666,,,,,,0.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.627941690951429e+17,128.83087,19.59001,0.9,,,,,,128.83087,19.59001,128.830875,19.5900556,,0.0,0.16503357906434338,128.83087166666667,19.5900252,128.8308676143,19.5900106456,6.62794169095143e+17,1.0,0.054168475006206036,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.626406154249277e+17,128.43296,18.79741,0.9,,,,,,128.43296,18.79741,128.433125,18.7974611,0.97,0.0,0.5916443787465814,128.43301499999998,18.79742703333333,128.4329553059,18.7974123627,6.62640615424928e+17,1.0,0.21018065693226187,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.626443262765777e+17,128.50188,18.92667,0.9,,,,,,128.50188,18.92667,128.502,18.9267028,0.98,0.0,0.42536163819080547,128.50192,18.926680933333333,128.5018789188,18.9266720858,6.62644326276578e+17,0.9,0.14347650529686748,0.9266666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.626006894089179e+17,127.92889,18.48509,0.9,,,,,,127.92889,18.48509,127.929,18.4851333,0.95,0.0,0.4066331297776784,127.92892666666667,18.485104433333333,,,,,,0.925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.626124404394388e+17,127.92026000000001,18.49524,0.9,,,,,,127.92026000000001,18.49524,127.920375,18.495277800000004,0.97,0.0,0.41553070492377686,127.92029833333333,18.4952526,,,,,,0.935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617899713812626e+17,131.83999,20.65606,0.9,,,,,,131.83999,20.65606,131.840125,20.6561056,0.96,0.0,0.4834798291854492,131.840035,20.6560752,131.8399906669,20.6560619953,6.61789971381263e+17,0.7,0.15672263155313232,0.8533333333333332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617872226021916e+17,131.92458,20.64481,0.9,,,,,,131.92458,20.64481,,,,,,131.92458,20.64481,131.92457792780002,20.6448121952,6.61787222602192e+17,0.9,0.010544457774469421,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618920155080424e+17,132.21401,20.904239999999998,0.9,,,,,,132.21401,20.904239999999998,132.21416670000002,20.904272199999998,0.97,0.0,0.5395871589232825,132.21406223333335,20.90425073333333,,,,,,0.935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.619607392808456e+17,131.82935,21.18388,0.9,,,,,,131.82935,21.18388,131.8295,21.183916699999997,0.97,0.0,0.5205552068314421,131.8294,21.18389223333333,131.82934812870002,21.1838766728,6.61960739280846e+17,1.0,0.18290734960896843,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618557359204276e+17,131.55738,20.85685,0.9,,,,,,131.55738,20.85685,131.5575417,20.856875,0.96,0.0,0.5513702298527463,131.5574339,20.856858333333335,131.5573811873,20.856845978499997,6.61855735920428e+17,0.6,0.18282366504803604,0.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61806086098496e+17,131.55428,20.72863,0.9,,,,,,131.55428,20.72863,131.5544583,20.728666699999998,0.94,0.0,0.6146958230335003,131.55433943333333,20.728642233333332,131.5542834572,20.728625148699997,6.61806086098496e+17,1.0,0.19825132147516927,0.9466666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618664518625573e+17,131.5834,21.00887,0.9,,,,,,131.5834,21.00887,131.5835417,21.0089139,0.97,0.0,0.5017492319489973,131.58344723333335,21.008884633333334,131.5834008937,21.0088742316,6.61866451862557e+17,1.0,0.16017186440035017,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618857663316532e+17,131.40081,21.25581,0.9,,,,,,131.40081,21.25581,131.40095829999999,21.2558556,0.95,0.0,0.523941901459778,131.40085943333335,21.2558252,131.4008083741,21.2558082675,6.61885766331653e+17,1.0,0.1818306899020051,0.9500000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618516127517229e+17,131.17805,20.962989999999998,0.9,,,,,,131.17805,20.962989999999998,131.1782083,20.963025,0.97,0.0,0.5468737159783174,131.17810276666668,20.963001666666667,131.1780490272,20.9629871308,6.61851612751723e+17,1.0,0.18808334168836155,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618645663731757e+17,131.70866999999998,21.02018,0.9,,,,,,131.70866999999998,21.02018,131.70883329999998,21.0202222,0.97,0.0,0.5693997441617789,131.70872443333332,21.020194066666665,131.70867014659999,21.0201844508,6.61864566373176e+17,1.0,0.18568242791349537,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618724691129527e+17,131.31098,20.997529999999998,0.9,,,,,,131.31098,20.997529999999998,131.31108329999998,20.997583300000002,0.97,0.0,0.3966809242873018,131.31101443333333,20.997547766666667,131.3109785215,20.997533216,6.61872469112953e+17,1.0,0.13157450002656515,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618744619777743e+17,131.31468999999998,21.05994,0.9,,,,,,131.31468999999998,21.05994,131.31483329999998,21.059983300000003,0.98,0.0,0.5060291062746665,131.31473776666664,21.059954433333335,131.3146909627,21.0599424606,6.61874461977774e+17,1.0,0.16304015133145092,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.618008934815942e+17,131.67334,20.64697,0.9,,,,,,131.67334,20.64697,,,,,,131.67334,20.64697,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.580413539884805e+17,128.73315,16.325470000000003,0.9,,,,,,128.73315,16.325470000000003,,,,,,128.73315,16.325470000000003,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577479905424146e+17,129.95434,15.682310000000001,0.9,,,,,,129.95434,15.682310000000001,,,,,,129.95434,15.682310000000001,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596560941900054e+17,129.22377,18.4958,0.9,,,,,,129.22377,18.4958,129.22391670000002,18.495858300000002,0.97,0.0,0.5430388638643635,129.2238189,18.495819433333335,129.2237712479,18.4958020816,6.59656094190005e+17,1.0,0.1742669137465178,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596364060597486e+17,128.64282,18.799,0.9,,,,,,128.64282,18.799,128.64295829999998,18.7990417,0.98,0.0,0.4946503866178152,128.6428661,18.799013900000002,128.6428236056,18.7990019572,6.59636406059749e+17,1.0,0.15106642363966835,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596450303542415e+17,129.40911,18.482429999999997,0.9,,,,,,129.40911,18.482429999999997,129.40925,18.4824944,0.97,0.0,0.5312604426271189,129.40915666666666,18.482451466666664,129.4091051557,18.4824283801,6.59645030354242e+17,1.0,0.194523634925491,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597390729579702e+17,128.89862,18.99567,0.9,,,,,,128.89862,18.99567,128.8987917,18.9957111,0.99,0.0,0.6028968184211888,128.89867723333333,18.9956837,128.89862438950001,18.9956709177,6.5973907295797e+17,1.0,0.1856707015130179,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596082954974522e+17,128.65176,18.39801,0.9,,,,,,128.65176,18.39801,128.65191670000002,18.398066699999998,0.97,0.0,0.5728840286553344,128.65181223333335,18.3980289,128.65176353479998,18.3980091423,6.59608295497452e+17,0.7,0.18092195696959018,0.8566666666666668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597681026412157e+17,129.2019,19.257360000000002,0.9,,,,,,129.2019,19.257360000000002,,,,,,129.2019,19.257360000000002,129.2018992511,19.257356184200003,6.59768102641216e+17,1.0,0.013970678259844674,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596212877748822e+17,128.57498999999999,18.47092,0.9,,,,,,128.57498999999999,18.47092,128.575125,18.470958300000003,0.97,0.0,0.48114259857864394,128.57503499999999,18.470932766666667,128.5749939168,18.4709163867,6.59621287774882e+17,1.0,0.15217031355547433,0.9566666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597321322908233e+17,128.89096,18.92981,0.9,,,,,,128.89096,18.92981,128.891125,18.9298556,0.99,0.0,0.5853643283112222,128.891015,18.9298252,128.8909619913,18.9298054323,6.59732132290823e+17,1.0,0.19403176409101563,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59612285523485e+17,128.84022,18.49278,0.9,,,,,,128.84022,18.49278,128.840375,18.4928361,0.99,0.0,0.5664155119914117,128.84027166666667,18.492798699999998,128.8402247884,18.4927790761,6.59612285523485e+17,1.0,0.1749458989420623,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596510046520401e+17,129.42295,18.51325,0.9,,,,,,129.42295,18.51325,129.42308329999997,18.5132833,0.92,0.0,0.4705723505305428,129.42299443333332,18.513261099999998,,,,,,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597294178714994e+17,128.7758,18.82348,0.9,,,,,,128.7758,18.82348,128.77595829999999,18.8235167,0.99,0.0,0.5553460694272156,128.77585276666665,18.823492233333333,128.7758006451,18.8234768221,6.59729417871499e+17,1.0,0.186066204196583,0.9633333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.583356150839841e+17,131.51119,17.02153,0.9,,,,,,131.51119,17.02153,131.5113333,17.0215639,0.94,0.0,0.5081541475979959,131.51123776666665,17.0215413,,,,,,0.9199999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.612943278596433e+17,130.16846999999999,19.6707,0.9,,,,,,130.16846999999999,19.6707,,,,,,130.16846999999999,19.6707,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.611665826478884e+17,131.65908000000002,19.879070000000002,0.9,,,,,,131.65908000000002,19.879070000000002,131.6592083,19.879105600000003,0.62,0.0,0.4528703327663308,131.65912276666668,19.87908186666667,131.6590811192,19.8790716601,6.61166582647888e+17,1.0,0.1457058945890604,0.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.612954660284691e+17,130.0516,19.63832,0.9,,,,,,130.0516,19.63832,,,,,,130.0516,19.63832,130.0515968132,19.6383241381,6.61295466028469e+17,1.0,0.018403174598369557,0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.611665139284145e+17,131.60789,19.89313,0.9,,,,,,131.60789,19.89313,131.60808329999998,19.8932,0.94,0.0,0.7012030473185813,131.60795443333333,19.893153333333334,,,,,,0.9199999999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.902734385728426e+17,130.43386999999998,23.987920000000003,0.9,,,,,,130.43386999999998,23.987920000000003,,,,,,130.43386999999998,23.987920000000003,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.613329482047415e+17,130.79291,19.71032,0.9,,,,,,130.79291,19.71032,,,,,,130.79291,19.71032,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.613261106187062e+17,130.82179,19.53988,0.9,,,,,,130.82179,19.53988,,,,,,130.82179,19.53988,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.601234209910935e+17,131.93781,18.35661,0.9,,,,,,131.93781,18.35661,131.9379583,18.35665,0.97,0.0,0.5267773808881022,131.93785943333333,18.35662333333333,131.93781412799999,18.3566052578,6.60123420991094e+17,0.8,0.1679206678047012,0.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.622351705123619e+17,127.65262,18.37722,0.9,,,,,,127.65262,18.37722,127.65270829999999,18.3772472,0.89,0.0,0.31716280002369385,127.65264943333334,18.37722906666667,,,,,,0.895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.622270229573555e+17,127.52484,18.27947,0.9,,,,,,127.52484,18.27947,127.52495829999998,18.2795333,0.95,0.0,0.4641765495032848,127.52487943333331,18.2794911,,,,,,0.925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.622541370878108e+17,127.06603999999999,18.207720000000002,0.9,,,,,,127.06603999999999,18.207720000000002,127.06616670000001,18.207777800000002,0.83,0.0,0.48065638618607975,127.06608223333332,18.207739266666668,,,,,,0.865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62296292190172e+17,127.21734,18.55922,0.9,,,,,,127.21734,18.55922,,,,,,127.21734,18.55922,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.622155511016801e+17,127.80385,18.1536,0.9,,,,,,127.80385,18.1536,127.80391670000002,18.153644399999997,0.86,0.0,0.27858468333497255,127.80387223333334,18.1536148,,,,,,0.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62215134487682e+17,127.77498999999999,18.12991,0.9,,,,,,127.77498999999999,18.12991,127.775125,18.1299861,0.92,0.0,0.537009789152118,127.775035,18.12993536666667,,,,,,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.20266670000001,18.9766417,0.91,0.0,,127.20266670000001,18.9766417,,,,,,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.33575,18.179416699999997,0.93,0.0,,127.33575,18.179416699999997,,,,,,0.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.46183329999998,18.3990889,0.87,0.0,,127.46183329999998,18.3990889,,,,,,0.87
