,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
1006,211408858.0,BP-RP outlier,KTWO211408858-C05,5.0,31.0,132.900045,11.775989,SC,-12.0,1.7,-4.5,1.0,,,,,13.42,0.08,12.728,0.05,13.09,0.23,12.52,0.04,12.411,0.16,,,11.38,0.021,11.075,0.022000000000000002,11.0,0.018000000000000002,12.615,gri,,,,509-047343,08513600+1146335,,1.0,0.0,0.956,,,,6.0,1.0,13.0,,,0.0005812,132.900045,11.775989,1188.0,132.90005,11.775978,6.04916559907415e+17,132.8999940335,11.77598933363,1.0,0.20141474092394032,132.90002201675,11.775983666815,211408858.0,0.9,132.90004199999998,11.775989,1.0,0.07299577134011792,0.95,132.9000416642817,11.776001554077599,0.001,0.001,90.0,6.04916559907415e+17,132.8999940335,0.0335,11.77598933363,0.0208,1.1492,0.0407,-10.83,0.07200000000000001,-2.838,0.045,False,184097.0,84.8972,12.52575,96107.9,172.514,12.89449,127351.0,136.127,11.999415,0.895075,,,0.0,5505.0,,0.2009685618729097,2.61,5.627000000000002,0.089739,08513600+1146335,132.900028,11.775992,0.07,0.07,90.0,11.316584001417459,11.037480000838636,10.975792000541091,0.02111697053410187,0.022039158185386414,0.018019930163540473,AAA,222.0,0.0,2450768.9545,0.092475,1.2213132900085166e+17,132.89998823,11.77599522,0.03,0.029,90.0,369418240.0,44.0,55898.07659722,0.0,75.0,12.834560006290674,,4.0,12.460640004679561,,4.0,12.310320003524422,,4.0,12.235080002769829,,4.0,12.20336000225842,0.01658149932129295,280.0,0.226346,0.11501772575250835,0.3064839464882943,6041.80859375,420.57910155999986,0.000500576959777959,0.0019471530462022088,0.0011599365302396808,0.6941064381270903,0.21076302280805279,13.21452320231936,,12.702089373199358,,12.458772680079361,,12.3334933613312,,12.31358929270272,,0.07999999821186066,0.002799999415874485,2
1007,211408858.0,BP-RP outlier,KTWO211408858-C05,5.0,31.0,132.900045,11.775989,LC,-12.0,1.7,-4.5,1.0,,,,,13.42,0.08,12.728,0.05,13.09,0.23,12.52,0.04,12.411,0.16,,,11.38,0.021,11.075,0.022000000000000002,11.0,0.018000000000000002,12.615,gri,,,,509-047343,08513600+1146335,,1.0,0.0,0.956,,,,6.0,1.0,13.0,,,0.0005812,132.900045,11.775989,1188.0,132.90005,11.775978,6.04916559907415e+17,132.8999940335,11.77598933363,1.0,0.20141474092394032,132.90002201675,11.775983666815,211408858.0,0.9,132.90004199999998,11.775989,1.0,0.07299577134011792,0.95,132.9000416642817,11.776001554077599,0.001,0.001,90.0,6.04916559907415e+17,132.8999940335,0.0335,11.77598933363,0.0208,1.1492,0.0407,-10.83,0.07200000000000001,-2.838,0.045,False,184097.0,84.8972,12.52575,96107.9,172.514,12.89449,127351.0,136.127,11.999415,0.895075,,,0.0,5505.0,,0.2009685618729097,2.61,5.627000000000002,0.089739,08513600+1146335,132.900028,11.775992,0.07,0.07,90.0,11.316584001417459,11.037480000838636,10.975792000541091,0.02111697053410187,0.022039158185386414,0.018019930163540473,AAA,222.0,0.0,2450768.9545,0.092475,1.2213132900085166e+17,132.89998823,11.77599522,0.03,0.029,90.0,369418240.0,44.0,55898.07659722,0.0,75.0,12.834560006290674,,4.0,12.460640004679561,,4.0,12.310320003524422,,4.0,12.235080002769829,,4.0,12.20336000225842,0.01658149932129295,280.0,0.226346,0.11501772575250835,0.3064839464882943,6041.80859375,420.57910155999986,0.000500576959777959,0.0019471530462022088,0.0011599365302396808,0.6941064381270903,0.21076302280805279,13.21452320231936,,12.702089373199358,,12.458772680079361,,12.3334933613312,,12.31358929270272,,0.07999999821186066,0.002799999415874485,2
1008,211408990.0,,KTWO211408990-C05,5.0,31.0,132.841875,11.778052,SC,-10.1,1.6,-6.5,1.2,,,,,13.797,0.07,13.207,0.05,13.533,0.25,13.055,0.02,13.042,0.21,,,12.117,0.021,11.869000000000002,0.022000000000000002,11.782,0.018000000000000002,13.189,gri,,,,509-047292,08512205+1146409,,1.0,0.0,0.951,,,,6.0,1.0,13.0,,,0.0009478999999999999,132.841875,11.778052,1202.0,132.84188,11.778033,6.049172857576626e+17,132.84183136609,11.778045327389998,1.0,0.17704800539110996,132.841855683045,11.778039163694999,211408990.0,0.9,132.841882,11.778052,0.0,0.10362099317622683,0.95,132.8418797899092,11.7780584535214,0.001,0.001,90.0,6.049172857576626e+17,132.84183136609,0.0219,11.778045327389998,0.0138,1.1758,0.0286,-11.01,0.047,-3.049,0.033,False,112261.0,27.5376,13.062797,62631.1,63.8854,13.359412,73026.1,76.9112,12.603226,0.7561869999999999,,,0.0,5695.47,1.0037,0.4970000000000001,1.84,3.225,0.091636,08512205+1146409,132.841881,11.778028,0.07,0.07,90.0,12.053584001417459,11.831480000838638,11.757792000541091,0.02111697053410187,0.022039158185386414,0.018019930163540473,AAA,222.0,0.0,2450768.9545,0.018342,1.2213132841889411e+17,132.84183197,11.77804633,0.009000000000000001,0.004,90.0,503635968.0,60.0,55942.30579861,5.0,68.0,13.084860006290675,0.009901027203062067,115256.0,13.010640004679562,,114724.0,12.925320003524423,,114724.0,12.816680002769827,0.0043371990951895775,16892216.0,12.84506000225842,0.006538816386934154,115000.0,0.175938,0.38299999999999995,0.5951,6026.32421875,483.29589844000014,0.00026629820556834543,0.0011069155718380697,0.0011428972833192504,0.25918699999999983,0.4890525881500714,13.421378419283773,,13.246524153170137,,13.07239341679185,,12.932570879971319,,12.908247571551739,,0.07999999821186066,0.002799999415874485,2
1009,211408990.0,,KTWO211408990-C05,5.0,31.0,132.841875,11.778052,LC,-10.1,1.6,-6.5,1.2,,,,,13.797,0.07,13.207,0.05,13.533,0.25,13.055,0.02,13.042,0.21,,,12.117,0.021,11.869000000000002,0.022000000000000002,11.782,0.018000000000000002,13.189,gri,,,,509-047292,08512205+1146409,,1.0,0.0,0.951,,,,6.0,1.0,13.0,,,0.0009478999999999999,132.841875,11.778052,1202.0,132.84188,11.778033,6.049172857576626e+17,132.84183136609,11.778045327389998,1.0,0.17704800539110996,132.841855683045,11.778039163694999,211408990.0,0.9,132.841882,11.778052,0.0,0.10362099317622683,0.95,132.8418797899092,11.7780584535214,0.001,0.001,90.0,6.049172857576626e+17,132.84183136609,0.0219,11.778045327389998,0.0138,1.1758,0.0286,-11.01,0.047,-3.049,0.033,False,112261.0,27.5376,13.062797,62631.1,63.8854,13.359412,73026.1,76.9112,12.603226,0.7561869999999999,,,0.0,5695.47,1.0037,0.4970000000000001,1.84,3.225,0.091636,08512205+1146409,132.841881,11.778028,0.07,0.07,90.0,12.053584001417459,11.831480000838638,11.757792000541091,0.02111697053410187,0.022039158185386414,0.018019930163540473,AAA,222.0,0.0,2450768.9545,0.018342,1.2213132841889411e+17,132.84183197,11.77804633,0.009000000000000001,0.004,90.0,503635968.0,60.0,55942.30579861,5.0,68.0,13.084860006290675,0.009901027203062067,115256.0,13.010640004679562,,114724.0,12.925320003524423,,114724.0,12.816680002769827,0.0043371990951895775,16892216.0,12.84506000225842,0.006538816386934154,115000.0,0.175938,0.38299999999999995,0.5951,6026.32421875,483.29589844000014,0.00026629820556834543,0.0011069155718380697,0.0011428972833192504,0.25918699999999983,0.4890525881500714,13.421378419283773,,13.246524153170137,,13.07239341679185,,12.932570879971319,,12.908247571551739,,0.07999999821186066,0.002799999415874485,2
1010,211409011.0,,KTWO211409011-C05,5.0,31.0,132.83385,11.778261,SC,-8.1,1.5,-3.9,1.5,,,,,13.293,0.03,12.757,0.01,13.089,0.26,12.635,0.04,12.607999999999999,0.22,,,11.690999999999999,0.021,11.44,0.02,11.388,0.02,12.753,gri,,,,509-047278,08512012+1146416,,0.995,0.005,0.9470000000000001,,,,6.0,1.0,13.0,,,0.0007372,132.83385,11.778261,1203.0,132.83385,11.778242,6.049172814619203e+17,132.83380131978,11.778253049649999,1.0,0.17611022542852067,132.83382565988998,11.778247524825002,211409011.0,0.9,132.833844,11.778261,0.0,0.08081378107780582,0.95,132.8338491521192,11.7782648972221,0.001,0.001,90.0,6.049172814619203e+17,132.83380131978,0.0364,11.778253049649999,0.0226,1.1485,0.0444,-10.876,0.078,-2.752,0.054000000000000006,False,166122.0,28.999,12.637296,93227.2,90.5304,12.927531,106854.0,87.7625,12.189947,0.737584,,,0.0,6228.25,0.615,0.2552,1.9,4.888,0.082484,08512012+1146416,132.833854,11.778236,0.07,0.07,90.0,11.627584001417459,11.402480000838636,11.36379200054109,0.02111697053410187,0.02004306597106553,0.02001793903224994,AAA,222.0,0.0,2450768.9545,0.025793,1.221313283385744e+17,132.83380516,11.7782528,0.012,0.009000000000000001,0.0,637853696.0,76.0,55865.84682869999,5.0,71.0,12.704560006290675,,98340.0,12.47764000467956,,16420.0,12.427320003524423,,114724.0,12.431080002769827,,114724.0,12.43396000225842,0.00670791470891205,115000.0,0.16273800000000002,0.085,0.5989,6383.08935547,441.3652343700005,0.0001895144316660503,0.0010538173341612543,0.0008913827655707232,0.48238400000000003,0.34195278562136106,13.05559280318783,,12.715863452981578,,12.574835270436582,,12.5406307992311,,12.514395782516411,,0.07999999821186066,0.002799999415874485,2
1011,211409011.0,,KTWO211409011-C05,5.0,31.0,132.83385,11.778261,LC,-8.1,1.5,-3.9,1.5,,,,,13.293,0.03,12.757,0.01,13.089,0.26,12.635,0.04,12.607999999999999,0.22,,,11.690999999999999,0.021,11.44,0.02,11.388,0.02,12.753,gri,,,,509-047278,08512012+1146416,,0.995,0.005,0.9470000000000001,,,,6.0,1.0,13.0,,,0.0007372,132.83385,11.778261,1203.0,132.83385,11.778242,6.049172814619203e+17,132.83380131978,11.778253049649999,1.0,0.17611022542852067,132.83382565988998,11.778247524825002,211409011.0,0.9,132.833844,11.778261,0.0,0.08081378107780582,0.95,132.8338491521192,11.7782648972221,0.001,0.001,90.0,6.049172814619203e+17,132.83380131978,0.0364,11.778253049649999,0.0226,1.1485,0.0444,-10.876,0.078,-2.752,0.054000000000000006,False,166122.0,28.999,12.637296,93227.2,90.5304,12.927531,106854.0,87.7625,12.189947,0.737584,,,0.0,6228.25,0.615,0.2552,1.9,4.888,0.082484,08512012+1146416,132.833854,11.778236,0.07,0.07,90.0,11.627584001417459,11.402480000838636,11.36379200054109,0.02111697053410187,0.02004306597106553,0.02001793903224994,AAA,222.0,0.0,2450768.9545,0.025793,1.221313283385744e+17,132.83380516,11.7782528,0.012,0.009000000000000001,0.0,637853696.0,76.0,55865.84682869999,5.0,71.0,12.704560006290675,,98340.0,12.47764000467956,,16420.0,12.427320003524423,,114724.0,12.431080002769827,,114724.0,12.43396000225842,0.00670791470891205,115000.0,0.16273800000000002,0.085,0.5989,6383.08935547,441.3652343700005,0.0001895144316660503,0.0010538173341612543,0.0008913827655707232,0.48238400000000003,0.34195278562136106,13.05559280318783,,12.715863452981578,,12.574835270436582,,12.5406307992311,,12.514395782516411,,0.07999999821186066,0.002799999415874485,2
1012,211409088.0,BP-RP outlier,KTWO211409088-C05,5.0,31.0,132.936405,11.779442999999999,SC,-4.5,1.5,-1.1,3.5,,,,,13.898,0.1,13.0,0.06,13.474,0.21,12.717,0.05,12.536,0.15,,,11.357000000000001,0.021,10.918,0.022000000000000002,10.822000000000001,0.017,12.817,gri,,,,509-047375,08514474+1146460,,1.0,0.0003,0.9520000000000001,,,,6.0,1.0,13.0,,,0.000819,132.936405,11.779442999999999,1207.0,132.93641000000002,11.779426,6.049167703615575e+17,132.93636483741992,11.77944464051,1.0,0.1727296490879395,132.93638741870998,11.779435320255,211409088.0,0.9,132.93641200000002,11.779442999999999,0.0,0.09093378778903097,0.95,132.9364135025426,11.7794580917924,0.001,0.001,90.0,6.049167703615575e+17,132.93636483741992,0.0349,11.77944464051,0.0207,1.2234,0.0393,-11.065,0.071,-3.124,0.043,False,151217.0,23.6838,12.739368,71696.2,70.1794,13.212647,113678.0,63.5354,12.122733,1.089914,,,0.0,5027.33,,0.2009685618729097,2.76,4.38,0.116188,08514474+1146460,132.936421,11.779453,0.07,0.07,90.0,11.293584001417457,10.880480000838636,10.79779200054109,0.02111697053410187,0.022039158185386414,0.017021101112997237,AAA,222.0,0.0,2450768.9552,0.104645,1.2213132936458582e+17,132.9363658,11.77944537,0.012,0.005,90.0,503635968.0,60.0,55849.60373843,4.0,71.0,13.186560006290675,,114724.0,12.633640004679561,,114724.0,12.418320003524423,,16420.0,12.310080002769826,,114724.0,12.25316000225842,0.012894422039860437,115000.0,0.170665,0.11501772575250835,0.3064839464882943,5057.08837891,184.50537109000012,0.0001700360781432116,0.001062246640270781,0.0006066557627704568,0.8889454381270904,0.21075438625230916,13.59320237184704,,12.876444402487039,,12.56775450648704,,12.399724953516797,,12.38608553475008,,0.07999999821186066,0.002799999415874485,2
1013,211409088.0,BP-RP outlier,KTWO211409088-C05,5.0,31.0,132.936405,11.779442999999999,LC,-4.5,1.5,-1.1,3.5,,,,,13.898,0.1,13.0,0.06,13.474,0.21,12.717,0.05,12.536,0.15,,,11.357000000000001,0.021,10.918,0.022000000000000002,10.822000000000001,0.017,12.817,gri,,,,509-047375,08514474+1146460,,1.0,0.0003,0.9520000000000001,,,,6.0,1.0,13.0,,,0.000819,132.936405,11.779442999999999,1207.0,132.93641000000002,11.779426,6.049167703615575e+17,132.93636483741992,11.77944464051,1.0,0.1727296490879395,132.93638741870998,11.779435320255,211409088.0,0.9,132.93641200000002,11.779442999999999,0.0,0.09093378778903097,0.95,132.9364135025426,11.7794580917924,0.001,0.001,90.0,6.049167703615575e+17,132.93636483741992,0.0349,11.77944464051,0.0207,1.2234,0.0393,-11.065,0.071,-3.124,0.043,False,151217.0,23.6838,12.739368,71696.2,70.1794,13.212647,113678.0,63.5354,12.122733,1.089914,,,0.0,5027.33,,0.2009685618729097,2.76,4.38,0.116188,08514474+1146460,132.936421,11.779453,0.07,0.07,90.0,11.293584001417457,10.880480000838636,10.79779200054109,0.02111697053410187,0.022039158185386414,0.017021101112997237,AAA,222.0,0.0,2450768.9552,0.104645,1.2213132936458582e+17,132.9363658,11.77944537,0.012,0.005,90.0,503635968.0,60.0,55849.60373843,4.0,71.0,13.186560006290675,,114724.0,12.633640004679561,,114724.0,12.418320003524423,,16420.0,12.310080002769826,,114724.0,12.25316000225842,0.012894422039860437,115000.0,0.170665,0.11501772575250835,0.3064839464882943,5057.08837891,184.50537109000012,0.0001700360781432116,0.001062246640270781,0.0006066557627704568,0.8889454381270904,0.21075438625230916,13.59320237184704,,12.876444402487039,,12.56775450648704,,12.399724953516797,,12.38608553475008,,0.07999999821186066,0.002799999415874485,2
1014,211409345.0,"g-J outlier, BP-RP outlier, g-z outlier, g-i outlier, g-H outlier, g-K outlier, r-z outlier, r-J outlier",KTWO211409345-C16,16.0,23.0,132.83295,11.783439999999999,SC,-7.6,2.3,-6.9,2.4,,,,,12.589,0.271,11.761,0.177,12.376,0.25,12.05,0.06,12.067,0.2,,,11.205,0.021,11.020999999999999,0.023,10.99,0.02,12.159,gri,,814-1937-1,,509-047277,08511990+1147003,,0.971,0.028999999999999998,0.9670000000000001,,,,15.0,4.0,52.0,,,0.013000000000000001,132.83295,11.783439999999999,1222.0,132.83295,11.783443,6.049174919151392e+17,132.8327272534,11.78424450153,0.99,2.990279432494713,132.8328386267,11.783843750765,211409345.0,0.9,132.832948,11.783439999999999,1.0,1.5037416291900771,0.945,132.8329462746591,11.783455606784301,0.001,0.001,90.0,6.049172857576639e+17,132.83289465651,0.0337,11.78343753214,0.0215,1.2172,0.0432,-11.736,0.071,-4.198,0.05,False,289704.0,54.0871,12.033478,170852.0,154.59,12.269837,175795.0,98.3808,11.649405,0.620433,34.24,2.19,8.0,6713.98,,0.2009685618729097,2.03,7.566,0.047245,08511990+1147003,132.83293700000002,11.783431,0.07,0.07,90.0,11.141584001417458,10.983480000838638,10.965792000541091,0.02111697053410187,0.02303745848657106,0.02001793903224994,AAA,222.0,0.0,2450768.9545,0.06296900000000001,1.221413283312904e+17,132.83291016,11.78343084,0.377,0.311,0.0,302309376.0,36.0,56215.56398148,0.0,36.0,12.002860006290675,0.009901027203062067,280.0,12.073340004679562,0.06123996815281043,24.0,11.629320003524423,0.032965241402609,24.0,11.801080002769828,0.07332837988113002,24.0,12.01616000225842,0.0035363992622494743,16777752.0,0.147068,0.11501772575250835,0.3064839464882943,7079.3515625,718.9902343800003,0.00020268564297205917,0.0009819497081193912,0.0006074445732686048,0.41946443812709033,0.21075399910698522,12.36541276472613,0.005189586358541449,12.313075015992668,0.06083773406306525,11.777197309019487,0.032500420864630966,11.905966986210478,0.07329983814964625,12.109167344948887,0.010727828026281486,0.07999999821186066,0.002799999415874485,2
1015,211409345.0,"g-J outlier, BP-RP outlier, g-z outlier, g-i outlier, g-H outlier, g-K outlier, r-z outlier, r-J outlier",KTWO211409345-C16,16.0,23.0,132.83295,11.783439999999999,LC,-7.6,2.3,-6.9,2.4,,,,,12.589,0.271,11.761,0.177,12.376,0.25,12.05,0.06,12.067,0.2,,,11.205,0.021,11.020999999999999,0.023,10.99,0.02,12.159,gri,,814-1937-1,,509-047277,08511990+1147003,,0.971,0.028999999999999998,0.9670000000000001,160.217,148.615,135.376,15.0,4.0,52.0,,,0.013000000000000001,132.83295,11.783439999999999,1222.0,132.83295,11.783443,6.049174919151392e+17,132.8327272534,11.78424450153,0.99,2.990279432494713,132.8328386267,11.783843750765,211409345.0,0.9,132.832948,11.783439999999999,1.0,1.5037416291900771,0.945,132.8329462746591,11.783455606784301,0.001,0.001,90.0,6.049172857576639e+17,132.83289465651,0.0337,11.78343753214,0.0215,1.2172,0.0432,-11.736,0.071,-4.198,0.05,False,289704.0,54.0871,12.033478,170852.0,154.59,12.269837,175795.0,98.3808,11.649405,0.620433,34.24,2.19,8.0,6713.98,,0.2009685618729097,2.03,7.566,0.047245,08511990+1147003,132.83293700000002,11.783431,0.07,0.07,90.0,11.141584001417458,10.983480000838638,10.965792000541091,0.02111697053410187,0.02303745848657106,0.02001793903224994,AAA,222.0,0.0,2450768.9545,0.06296900000000001,1.221413283312904e+17,132.83291016,11.78343084,0.377,0.311,0.0,302309376.0,36.0,56215.56398148,0.0,36.0,12.002860006290675,0.009901027203062067,280.0,12.073340004679562,0.06123996815281043,24.0,11.629320003524423,0.032965241402609,24.0,11.801080002769828,0.07332837988113002,24.0,12.01616000225842,0.0035363992622494743,16777752.0,0.147068,0.11501772575250835,0.3064839464882943,7079.3515625,718.9902343800003,0.00020268564297205917,0.0009819497081193912,0.0006074445732686048,0.41946443812709033,0.21075399910698522,12.36541276472613,0.005189586358541449,12.313075015992668,0.06083773406306525,11.777197309019487,0.032500420864630966,11.905966986210478,0.07329983814964625,12.109167344948887,0.010727828026281486,0.07999999821186066,0.002799999415874485,2
1016,211409348.0,,KTWO211409348-C05,5.0,31.0,132.82228500000002,11.783511,SC,-5.9,2.3,-7.1,2.7,,,,,13.638,0.08,13.069,0.04,13.414000000000001,0.28,12.89,0.04,12.884,0.22,,,12.017000000000001,0.022000000000000002,11.749,0.024,11.722999999999999,0.021,13.043,gri,,,,509-047261,08511734+1147005,,0.97,0.03,0.9209999999999999,,,,6.0,1.0,13.0,,,0.0006171,132.82228500000002,11.783511,1223.0,132.82228999999998,11.783495,6.049174876203492e+17,132.82223064631,11.783505559930001,1.0,0.21259691110228046,132.82226032315498,11.783500279965,211409348.0,0.9,132.822278,11.783511,0.0,0.07328090580496027,0.95,132.8222783498457,11.783518481648601,0.001,0.001,90.0,6.049174876203492e+17,132.82223064631,0.0295,11.783505559930001,0.0186,1.1753,0.0371,-10.845999999999998,0.063,-3.0010000000000003,0.044,False,124238.0,26.7118,12.952729,69806.9,56.5323,13.241642,79928.3,55.8563,12.505169,0.7364729999999999,,,0.0,6259.75,,0.2009685618729097,1.59,3.489,0.093977,08511734+1147005,132.822282,11.78349,0.07,0.07,90.0,11.953584001417457,11.711480000838637,11.698792000541092,0.022111681178465976,0.02403590009798853,0.021017085504390843,AAA,222.0,0.0,2450768.9545,0.033449,1.2214132822305069e+17,132.82223244,11.78350603,0.01,0.003,0.0,503635968.0,60.0,55823.54015046,7.0,69.0,12.917560006290676,,114724.0,12.713640004679561,,114724.0,12.692320003524422,,114724.0,12.730080002769826,,114724.0,12.72796000225842,0.004836953560045685,115000.0,0.206699,0.11501772575250835,0.3064839464882943,6302.46386719,435.14453125,0.00023341369803070265,0.0008789149018168659,0.0007584801214786924,0.5355044381270903,0.21075403367183168,13.262240183234672,,12.950899485583419,,12.839640266298419,,12.842340555833898,,12.80104327008109,,0.07999999821186066,0.002799999415874485,2
1017,211409348.0,,KTWO211409348-C05,5.0,31.0,132.82228500000002,11.783511,LC,-5.9,2.3,-7.1,2.7,,,,,13.638,0.08,13.069,0.04,13.414000000000001,0.28,12.89,0.04,12.884,0.22,,,12.017000000000001,0.022000000000000002,11.749,0.024,11.722999999999999,0.021,13.043,gri,,,,509-047261,08511734+1147005,,0.97,0.03,0.9209999999999999,,,,6.0,1.0,13.0,,,0.0006171,132.82228500000002,11.783511,1223.0,132.82228999999998,11.783495,6.049174876203492e+17,132.82223064631,11.783505559930001,1.0,0.21259691110228046,132.82226032315498,11.783500279965,211409348.0,0.9,132.822278,11.783511,0.0,0.07328090580496027,0.95,132.8222783498457,11.783518481648601,0.001,0.001,90.0,6.049174876203492e+17,132.82223064631,0.0295,11.783505559930001,0.0186,1.1753,0.0371,-10.845999999999998,0.063,-3.0010000000000003,0.044,False,124238.0,26.7118,12.952729,69806.9,56.5323,13.241642,79928.3,55.8563,12.505169,0.7364729999999999,,,0.0,6259.75,,0.2009685618729097,1.59,3.489,0.093977,08511734+1147005,132.822282,11.78349,0.07,0.07,90.0,11.953584001417457,11.711480000838637,11.698792000541092,0.022111681178465976,0.02403590009798853,0.021017085504390843,AAA,222.0,0.0,2450768.9545,0.033449,1.2214132822305069e+17,132.82223244,11.78350603,0.01,0.003,0.0,503635968.0,60.0,55823.54015046,7.0,69.0,12.917560006290676,,114724.0,12.713640004679561,,114724.0,12.692320003524422,,114724.0,12.730080002769826,,114724.0,12.72796000225842,0.004836953560045685,115000.0,0.206699,0.11501772575250835,0.3064839464882943,6302.46386719,435.14453125,0.00023341369803070265,0.0008789149018168659,0.0007584801214786924,0.5355044381270903,0.21075403367183168,13.262240183234672,,12.950899485583419,,12.839640266298419,,12.842340555833898,,12.80104327008109,,0.07999999821186066,0.002799999415874485,2
1018,211409376.0,BP-RP outlier,KTWO211409376-C05,5.0,31.0,132.827865,11.784082000000001,SC,-7.9,1.0,-5.2,1.2,,,,,,,,,,,,,,,,,11.017000000000001,0.021,10.619000000000002,0.02,10.529000000000002,0.018000000000000002,12.318,JHK,,,,509-047272,08511868+1147026,,0.998,0.002,0.9640000000000001,,,,6.0,1.0,13.0,,,0.0009027999999999998,132.827865,11.784082000000001,1225.0,132.82787,11.784057,6.049174919160959e+17,132.82781522493,11.784075804130001,1.0,0.20456011677889624,132.827842612465,11.784066402065001,211409376.0,0.9,132.827865,11.784082000000001,1.0,0.09683889369187652,0.95,132.8278619972595,11.7840884811571,0.001,0.001,90.0,6.049174919160959e+17,132.82781522493,0.0334,11.784075804130001,0.0217,1.2109,0.0425,-10.634,0.071,-2.944,0.05,False,212090.0,139.651,12.372067,104538.0,281.164,12.803204,154517.0,282.753,11.789483,1.013721,58.14,16.99,10.0,5296.0,,0.2009685618729097,2.91,5.987,0.116789,08511868+1147026,132.827869,11.784062,0.07,0.07,90.0,10.953584001417457,10.581480000838638,10.504792000541093,0.02111697053410187,0.02004306597106553,0.018019930163540473,AAA,222.0,0.0,2450768.9545,0.018342,1.221413282783214e+17,132.82780792,11.78408228,0.07400000000000001,0.027000000000000003,0.0,637853696.0,76.0,55842.28134259,5.0,67.0,12.702560006290676,,114724.0,12.210640004679561,,114724.0,12.022320003524422,,36.0,11.931080002769827,,98340.0,11.89876000225842,0.0037035280128599845,16843064.0,0.236952,0.11501772575250835,0.3064839464882943,5293.68505859,307.45263671999965,0.0007146694801803116,0.0029162614927721706,0.001984989507595177,0.8127524381270904,0.21078035888072624,13.099787950229123,,12.45313472310912,,12.171390802149121,,12.023680608390398,,12.02413675010624,,0.07999999821186066,0.002799999415874485,2
