,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
1065,211896912.0,,KTWO211896912-C05,5.0,31.0,129.210525,18.6817,LC,-33.0,3.0,-12.0,3.0,,,21.767,0.125,,,,,19.662,0.013,18.141,0.006999999999999999,16.585,0.005,15.720999999999998,0.006,14.238,0.027000000000000003,13.592,0.035,13.343,0.036000000000000004,17.508,gri,,,5071-301-5-0102-0278,,08365052+1840541,,1.0,0.0,0.675,2071.322,1866.743,1643.5410000000006,14.0,2.0,46.0,,,0.002,129.210525,18.6817,,,,,129.2105,18.6816944,211896912.0,0.9,,129.2105,18.6816944,129.2105,18.6816917,0.99,0.0,0.009720000002748284,129.2105,18.6816935,,,,,,0.945,129.2105325404467,18.6816914006915,0.004,0.003,90.0,6.596688416529266e+17,129.21037685062998,0.1256,18.6816400989,0.0887,4.8959,0.1735,-34.255,0.263,-11.915,0.16399999999999998,False,2292.45,2.9645799999999998,17.287619,364.273,12.9983,18.947823,3159.89,14.9425,16.012741000000002,2.935082,,,0.0,,,,,,0.040244999999999996,08365052+1840541,129.210528,18.6817,0.07,0.07,82.0,14.238,13.592,13.343,0.027000000000000003,0.035,0.036000000000000004,AAA,222.0,0.0,2451118.98,0.010231,1.3041129210446854e+17,129.21038882,18.68164276,0.003,0.002,90.0,503635968.0,60.0,55960.17725694,5.0,85.0,19.2858,0.0086,115000.0,18.1014,0.0062,115000.0,16.5427,0.0045,115000.0,15.825,0.0027,115000.0,15.4613,0.0071,115000.0,0.508081,,,3202.35668945,110.80761719000022,0.0014031592388000333,0.03806696532744733,0.0051221322889473215,2.935082,0.03841002588422135,19.568524529768204,0.009030231404223104,18.136513435695072,0.006870639311819846,16.548977785325715,0.004504489034592945,15.715673106185678,0.005328300093737693,15.669056171218418,0.01471738568791451
1066,211923230.0,,KTWO211923230-C05,5.0,31.0,129.212775,19.071823,LC,-33.0,3.0,-11.0,3.0,,,21.593000000000004,0.115,,,,,18.906,0.008,17.48,0.006,16.192,0.005,15.508,0.005,14.11,0.027000000000000003,13.528,0.024,13.239,0.026,17.006,gri,,,5061-301-6-0106-0072,,08365106+1904185,,0.989,0.011,0.7709999999999999,,,,14.0,2.0,46.0,,,0.002,129.212775,19.071823,,,,,129.21275,19.0718056,211923230.0,0.9,,129.21275,19.0718056,129.21275,19.0718111,0.99,0.0,0.01979999999409915,129.21275,19.071807433333333,,,,,,0.945,129.2127618723677,19.0718113759319,0.003,0.002,90.0,6.597606508737202e+17,129.21260435661998,0.0925,19.07176872531,0.063,4.0147,0.1317,-34.576,0.20199999999999999,-9.906,0.11699999999999999,False,3209.29,3.1042799999999997,16.922344,651.484,9.06395,18.31663,4100.22,23.8721,15.729901000000002,2.586728,,,0.0,3567.0,0.3157,0.17800000000000002,,,0.061205999999999997,08365106+1904185,129.212774,19.071823000000002,0.06,0.06,90.0,14.11,13.527999999999999,13.239,0.027000000000000003,0.024,0.026000000000000002,AAA,222.0,0.0,2451118.9797,0.0034020000000000005,1.3088129212667667e+17,129.21261619,19.07177123,0.003,0.002,0.0,503635968.0,60.0,55887.37018519,5.0,71.0,18.6525,0.0088,115000.0,17.4662,0.0019,115000.0,16.1863,0.0027,115000.0,15.6205,0.005,115000.0,15.3489,0.006,115000.0,0.571573,0.1689,0.306,,,0.0010497026329179496,0.01500148717038488,0.00630298941224613,2.586728,0.016271825123633458,18.91525510206412,0.009132015413148406,17.49760918411245,0.0031022691150388226,16.1891504582072,0.0027049882700222213,15.530412319243599,0.006291456871001142,15.51058790133974,0.012289492239467929
1067,211958252.0,,KTWO211958252-C05,5.0,31.0,129.233265,19.599192,LC,-34.0,3.0,-11.0,3.0,,,20.64,0.067,,,,,18.0,0.006,16.595,0.004,15.334,0.004,14.649,0.005,13.298,0.023,12.651,0.023,12.428,0.019,16.134,gri,,,5045-301-3-0122-0256,,08365598+1935570,,1.0,0.0,0.882,801.448,732.2180000000003,640.363,14.0,2.0,46.0,,,0.006,129.233265,19.599192,,,,,129.23325,19.5991667,211958252.0,0.9,,129.23325,19.5991667,129.23320829999997,19.5991722,0.99,0.0,0.14280172883706016,129.2332361,19.599168533333327,129.2330847903,19.599109494100002,6.64286446892778e+17,1.0,0.5554298709141796,0.9633333333333334,129.23324904112758,19.5991663482002,0.002,0.001,90.0,6.642864468927775e+17,129.23308479027,0.0699,19.59910949412,0.0439,5.0117,0.0996,-35.938,0.145,-13.205,0.08800000000000001,False,7180.47,7.623639999999999,16.047983,1495.87,19.652,17.414151999999998,8997.42,35.0702,14.876625,2.537527,,,0.0,3591.42,,,,,0.10703800000000001,08365598+1935570,129.23326799999998,19.599192000000002,0.06,0.06,90.0,13.298,12.651,12.427999999999999,0.023,0.023,0.019,AAA,222.0,0.0,2451118.9793,0.010173999999999999,1.3151129233149952e+17,129.23309865,19.59911403,0.008,0.006,0.0,503635968.0,60.0,55910.34717593,10.0,70.0,17.7805,0.0066,115000.0,16.5538,0.0031,115000.0,15.3303,0.0033,115000.0,14.7741,0.0039,115000.0,14.4969,0.0056,115000.0,0.630134,,,,,0.0011521350281274326,0.014170981922184151,0.0042237630078888365,2.537527,0.014787051855785186,18.042075942456634,0.006881547135049293,16.585073030865765,0.0036623242213995612,15.332970144714126,0.0033025778910408627,14.684972876570127,0.004943162923411717,14.656316654897736,0.010204686014720753
1068,211924546.0,,KTWO211924546-C18,18.0,27.0,129.236655,19.091128,LC,-36.5,3.1,-12.8,3.7,,,,,16.115,0.05,14.659,0.02,15.454,0.01,14.063,0.02,13.401,0.01,,,11.803,0.023,11.123,0.022,10.974,0.021,14.017,gri,,,5061-301-6-0106-0125,546-046520,08365680+1905280,,1.0,0.0,0.957,,,,14.0,2.0,46.0,,,0.0008908999999999998,129.236655,19.091128,,,,,129.236625,19.0911111,211924546.0,0.9,,129.236625,19.0911111,129.2366667,19.0911139,0.99,0.0,0.14222101135633636,129.2366389,19.091112033333328,,,,,,0.945,129.23663768317329,19.0911213358256,0.011000000000000001,0.006999999999999999,90.0,6.597607883126696e+17,129.23648125197,0.3295,19.09107592708,0.2281,3.2326,0.4718,-34.334,0.711,-10.547,0.42200000000000004,False,45399.3,108.14200000000001,14.045742,14825.4,32.4405,14.923872,48289.9,112.45100000000001,13.052278999999999,1.871593,,,0.0,3909.14,2.2119999999999997,1.1233,1.2,0.304,0.06361,08365680+1905280,129.236692,19.091122,0.06,0.06,90.0,11.802999999999999,11.123,10.974,0.023,0.022000000000000002,0.021,AAA,222.0,0.0,2451118.9797,0.12771400000000002,1.3090129236543984e+17,129.23653954,19.09107227,0.005,0.005,0.0,503635968.0,60.0,55797.67946759,5.0,82.0,15.2885,0.0052,115000.0,14.0872,0.0053,115000.0,13.4765,0.001,16892216.0,13.1634,0.0035,115000.0,13.0206,0.006999999999999999,115000.0,0.44106599999999996,0.9417,1.1993,,,0.0025831690248067233,0.002373180204063962,0.0025253766613680118,1.871593,0.003465474219027363,15.50007913033024,0.005333940850826918,14.117812054570239,0.005390152209277053,13.47333165617024,0.0010020522111772636,13.102582404460799,0.0038287507204316355,13.11474024739648,0.00825040971932327
1069,211907026.0,,KTWO211907026-C05,5.0,31.0,129.244365,18.831177,LC,-33.0,3.0,-15.0,3.0,,,24.817,0.653,,,,,19.804,0.014,18.287,0.008,16.595,0.006,15.621,0.006,14.112,0.031,13.442,0.031,13.255,0.023,17.558,gri,,,5037-301-2-0108-0381,,08365864+1849522,,1.0,0.0,0.743,1596.672,1211.443,928.658,14.0,2.0,46.0,,,0.002,129.244365,18.831177,,,,,129.2443333,18.8311667,211907026.0,0.9,,129.2443333,18.8311667,129.2443333,18.8311639,0.98,0.0,0.010079999995342192,129.2443333,18.831165766666665,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08365864+1849522,129.24436699999998,18.831177,0.07,0.07,90.0,14.112,13.442,13.255,0.031,0.031,0.023,AAA,222.0,0.0,2451118.9816,0.006815000000000001,1.3059129244244787e+17,129.24417956,18.83111348,0.027000000000000003,0.003,90.0,503635968.0,60.0,55937.34731481,5.0,89.0,19.5337,0.0115,115000.0,18.2835,0.0049,115000.0,16.5905,0.003,115000.0,15.8171,0.0031,115000.0,15.4198,0.006,115000.0,0.6719569999999999,,,,,,,,,,19.83042665950611,0.012032186644233524,18.323139201846587,0.006310111041324335,16.599642845369146,0.0030123821646742075,15.690373071645645,0.006892977999684608,15.669953061058557,0.018280920747339863
1070,211958646.0,,KTWO211958646-C05,5.0,31.0,129.25845,19.604783,LC,-35.5,1.0,-12.1,1.0,,,,,9.626,0.028,9.15,0.023,9.853,0.02,9.576,0.11,8.979,0.05,,,8.311,0.023,8.145,0.029,8.062000000000001,0.02,9.645,gri,,1395-2376-1,,549-045319,08370203+1936171,,1.0,0.0003,1.0,,,,14.0,2.0,46.0,,,0.005,129.25845,19.604783,,,,,129.25841670000003,19.6047778,211958646.0,0.9,,129.25841670000003,19.6047778,129.25841670000003,19.6047889,0.99,1.0,0.03995999999733302,129.25841670000003,19.6047815,129.25829935870001,19.6047283448,6.64286481252512e+17,1.0,0.4415593527149626,0.9633333333333334,129.25846709798978,19.604784926275002,0.002,0.002,90.0,6.642864812525123e+17,129.25829935868998,0.0732,19.604728344839998,0.0457,5.0192,0.0969,-36.7,0.14300000000000002,-13.142000000000001,0.09699999999999999,False,4471540.0,1124.2,9.062223,2600720.0,3537.66,9.313656,2669780.0,3179.64,8.695733,0.617923,33.6,1.31,4.0,6453.98,0.946,0.41600000000000004,2.1,6.867999999999999,0.058398,08370203+1936171,129.258466,19.604757,0.07,0.06,0.0,8.311,8.145,8.062000000000001,0.023,0.028999999999999998,0.02,AAA,111.0,0.0,2451118.9822,0.10819100000000001,1.3152129258360608e+17,129.25830489,19.60473032,0.001,0.001,90.0,1141006336.0,136.0,54055.83278935,8.0,21.0,,,65636.0,,,98404.0,,,65636.0,,,16484.0,,,100.0,0.5273909999999999,0.2453,0.5961,,,0.0002729330906412865,0.0014758818901708934,0.001292314769683827,0.617923,0.001961709667019402,,,,,,,,,,
1071,211940224.0,,KTWO211940224-C05,5.0,31.0,129.26118,19.328438,LC,-31.2,5.3,-12.9,5.1,,,,,,,,,,,,,,,,,13.054,0.023,12.425999999999998,0.025,12.186,0.02,15.337,JHK,,,,547-045507,08370267+1919424,,1.0,0.0,0.696,764.5939999999997,720.572,644.109,14.0,2.0,46.0,,,0.005,129.26118,19.328438,,,,,129.26116670000002,19.3284167,211940224.0,0.9,,129.26116670000002,19.3284167,129.261125,19.3284583,0.99,0.0,0.20614378608218528,129.26115280000002,19.328430566666665,129.2610060552,19.328415176,6.59774291689775e+17,0.8,0.501575317325498,0.8966666666666668,129.2611581636488,19.328465907680602,0.002,0.001,90.0,6.597742916897748e+17,129.2610060552,0.0691,19.32841517601,0.046,5.4089,0.0981,-33.336999999999996,0.146,-11.783,0.086,False,9072.94,6.18395,15.793995,1919.24,12.2203,17.143562,11222.7,12.912,14.636672,2.5068900000000003,,,0.0,3779.55,,,,,0.12488599999999996,08370267+1919424,129.261153,19.328463,0.07,0.07,90.0,13.054,12.425999999999998,12.186,0.023,0.025,0.02,AAA,222.0,0.0,2451118.982,0.128502,1.3119129261067466e+17,129.26104346,19.32842212,0.003,0.002,90.0,503636096.0,60.0,55951.81596065,5.0,86.0,17.503,0.006999999999999999,115000.0,16.3919,0.005,115000.0,15.1028,0.0029,115000.0,14.56,0.0032,115000.0,14.2847,0.0031,115000.0,0.46734899999999996,,,,,0.0007397658670281217,0.0068912486828566644,0.0012484488968256802,2.5068900000000003,0.007003422952882324,17.760871200630657,0.007273475168305749,16.422796083842286,0.005367443406426611,15.104918491020644,0.002902924222071045,14.473778265673529,0.00441546975002431,14.437266503846276,0.009091453540919616
1072,211937242.0,,KTWO211937242-C05,5.0,31.0,129.274395,19.28303,LC,,,,,,,,,,,,,,,,,,,,,14.212,0.032,13.634,0.027000000000000003,13.309,0.04,16.599,JHK,,,,,08370585+1916589,,1.0,0.0002,0.741,,,,14.0,2.0,46.0,,,0.001,129.274395,19.28303,,,,,129.274375,19.283027800000006,211937242.0,0.9,,129.274375,19.283027800000006,129.274375,19.2830111,0.98,0.0,0.06012000001111061,129.274375,19.283022233333334,,,,,,0.94,129.2743190611367,19.28296363490989,0.002,0.001,90.0,6.59773329615373e+17,129.27431906113998,1.8613,19.28296363491,1.0092,,,,,,,True,1132.69,20.9299,18.053086999999998,184.26,9.53013,19.687808999999998,2505.68,11.5679,16.264608,3.423201,,,0.0,,,,,,0.351662,08370585+1916589,129.27439099999998,19.28303,0.07,0.07,90.0,14.212,13.634,13.309000000000001,0.032,0.027000000000000003,0.04,AAA,222.0,0.0,2451118.982,0.013591999999999998,1.3114129274324013e+17,129.27428429,19.28296396,0.003,0.002,90.0,503635968.0,60.0,56016.90427083,5.0,84.0,20.0766,0.0174,115000.0,18.7891,0.0102,115000.0,16.9107,0.0069,115000.0,16.1118,0.0092,115000.0,15.6875,0.008,115000.0,0.445024,,,,,0.019879181750564412,0.05475146807802,0.005000951754928972,3.423201,0.05497938500159464,20.388607948781146,0.018365125113104362,18.83596766719172,0.012317926178579037,16.92345278231342,0.0069166434910341214,15.961671791550005,0.01409294769823931,15.995429454907212,0.030976238535582894
1073,211998489.0,,KTWO211998489-C05,5.0,31.0,129.297645,20.229425,LC,,,,,,,,,,,,,,,,,,,,,15.635,0.055,15.066,0.068,14.601,0.062,17.104,J,,,,,08371143+2013459,,1.0,0.0,0.64,,,,14.0,3.0,47.0,,,0.002,129.297645,20.229425,,,,,129.2975833,20.2294167,211998489.0,0.9,,129.2975833,20.2294167,129.297625,20.229408300000006,0.75,0.0,0.1440693635514186,129.2975972,20.2294139,,,,,,0.825,129.2976373735103,20.2294203134795,0.018000000000000002,0.01,90.0,6.643911023592794e+17,129.29753567091998,0.5164,20.22931578371,0.3102,6.9397,0.9295,-22.164,1.172,-24.278000000000002,0.615,False,377.19800000000004,1.5628,19.24694,96.696,15.0165,,604.077,7.00512,17.809189,2.578678,,,0.0,,,,,,0.030795,08371143+2013459,129.29765,20.229425,0.11,0.06,1.0,15.635,15.065999999999999,14.600999999999999,0.055,0.068,0.062,AAA,222.0,0.0,2451118.9827,0.016890000000000002,1.3227129297585571e+17,129.29753780000001,20.22932138,0.032,0.022000000000000002,90.0,503635968.0,60.0,56242.07435185,5.0,58.0,21.8095,0.0961,16892216.0,20.6634,0.0394,115000.0,18.4979,0.0082,115000.0,17.5103,0.0108,115000.0,16.9983,0.0044,115000.0,0.519885,,,,,0.004489109612923143,,0.012518190468738123,2.578678,,22.131389148030358,0.10107447494512428,20.71641643592612,0.05462937579990662,18.51327241889924,0.008616909868174125,17.34228928382163,0.059438229924871154,17.35081172384051,0.16383318629958124
1074,212001830.0,,KTWO212001830-C05,5.0,31.0,129.29859,20.284714,LC,-29.8,1.3,-8.9,1.4,,,,,11.521,0.108,11.018,0.105,11.248,0.02,10.763,0.04,10.552,0.07,,,9.718,0.021,9.44,0.021,9.317,0.019,10.761,gri,,1398-122-1,,552-044028,08371167+2017049,,1.0,0.0,1.0,,,,14.0,3.0,47.0,,,0.001,129.29859,20.284714,,,,,129.2985833,20.2846944,212001830.0,0.9,,129.2985833,20.2846944,,,,,,129.2985833,20.2846944,,,,,,0.9,129.298621111186,20.2846984130582,0.006,0.003,90.0,6.643925841242934e+17,129.29849678469,0.1823,20.28465080998,0.1151,2.134,0.2843,-27.085,0.374,-11.056,0.218,False,880310.0,303.393,10.826777,462906.0,550.597,11.187655,596397.0,380.37300000000016,10.323081,0.864574,38.36,0.59,7.0,5610.91,,,2.94,7.726,0.119101,08371167+2017049,129.298626,20.284714,0.11,0.06,0.0,9.718,9.44,9.317,0.021,0.021,0.019,AAA,222.0,0.0,2451118.9827,0.12156199999999999,1.3234129298543229e+17,129.29850113,20.28465226,0.001,0.001,90.0,1409441792.0,168.0,51747.40164352,4.0,58.0,,,114788.0,,,114788.0,,,114788.0,,,114788.0,,,68.0,0.37343699999999996,,,,,0.0003741273117717115,0.0012906461669810688,0.0006922454265662527,0.864574,0.001464572039520357,,,,,,,,,,
1075,211950897.0,,KTWO211950897-C18,18.0,27.0,129.31818,19.486209,LC,-36.3,2.3,-12.7,2.4,,,,,15.299,0.03,13.932,0.01,14.685,0.02,13.353,0.042,12.755999999999998,0.01,,,11.294,0.021,10.611,0.021,10.470999999999998,0.019,13.335,gri,,,,548-045981,08371635+1929103,,1.0,0.0,0.959,,,,14.0,2.0,46.0,,,0.0009022,129.31818,19.486209,,,,,129.3181667,19.4861944,211950897.0,0.9,,129.3181667,19.4861944,129.3181667,19.4862028,0.99,1.0,0.03024000000774577,129.3181667,19.4861972,,,,,,0.945,129.318182564782,19.4862214063765,0.002,0.001,90.0,6.627800472427566e+17,129.3180113338,0.0587,19.486161204000002,0.0383,4.64,0.0879,-37.492,0.126,-13.982999999999999,0.076,False,87957.9,27.1067,13.327679000000002,29475.0,50.6562,14.177754,85724.6,85.2018,12.429155999999999,1.7485979999999999,39.29,3.67,6.0,3977.52,1.4833,0.7240000000000001,1.1,0.273,0.045502999999999995,08371635+1929103,129.318157,19.486219000000002,0.07,0.07,90.0,11.294,10.610999999999999,10.470999999999998,0.021,0.021,0.019,AAA,222.0,0.0,2451118.9821,0.08595900000000001,1.3138129318058397e+17,129.31804727,19.48616622,0.012,0.011000000000000001,90.0,503635968.0,60.0,55955.24351852,5.0,77.0,14.515,0.0038,115000.0,13.352,,114724.0,12.905999999999999,,114724.0,12.637,,114724.0,12.4104,0.0053,115000.0,0.476059,0.606,0.877,,,0.00033454859154472363,0.001864361767880628,0.001078578822760188,1.7485979999999999,0.0021538748985123844,14.709196252228072,,13.383535901451818,,12.901443334066819,,12.5823979607119,,12.490559036002889,
1076,211951021.0,,KTWO211951021-C18,18.0,27.0,129.32453999999998,19.488077,LC,-33.0,5.0,-6.0,5.0,,,23.448,0.395,,,,,21.274,0.034,19.664,0.015,17.879,0.008,16.887999999999998,0.011,15.243,0.048,14.723,0.044,14.345999999999998,0.06,18.897,gri,,,5037-301-3-0110-0240,,08371789+1929170,,0.845,0.155,0.679,,,,14.0,2.0,46.0,,,0.003,129.32453999999998,19.488077,,,,,129.3245,19.488055600000006,211951021.0,0.9,,129.3245,19.488055600000006,129.3245,19.4880611,0.99,0.0,0.019799999984774896,129.3245,19.488057433333328,,,,,,0.945,129.32455102458349,19.4880710532723,0.008,0.006,90.0,6.627800472427557e+17,129.32438060311,0.2549,19.488015494509998,0.17800000000000002,4.6923,0.3286,-37.314,0.516,-12.904000000000002,0.3670000000000001,False,646.319,1.66019,18.662247,102.742,8.49018,20.322021,1004.23,16.6878,17.257338,3.064684,,,0.0,,,,,,0.043107,08371789+1929170,129.324546,19.488077,0.07,0.07,90.0,15.243,14.722999999999999,14.345999999999998,0.048,0.044000000000000004,0.06,AAA,222.0,0.0,2451118.9821,0.020363,1.3138129324441618e+17,129.32439013,19.48801755,0.009000000000000001,0.006,90.0,503635968.0,60.0,56066.59726852,10.0,78.0,21.0334,0.0252,115000.0,19.6735,0.0081,115000.0,17.8869,0.0038,115000.0,17.0616,0.0044,115000.0,16.6471,0.0135,115000.0,0.551817,,,,,0.0027853386372257557,0.08620608334746824,0.01789396186464836,3.064684,0.08804364075459471,21.344086504906915,0.026428124368521766,19.719637299970508,0.01235124397294149,17.89931974150738,0.0038546549756571136,16.913693559240336,0.015072734901663946,16.949513928003544,0.04260780958898755
1077,212016898.0,,KTWO212016898-C18,18.0,27.0,129.33501,20.535532,LC,-24.0,5.0,-9.0,5.0,,,22.816,0.362,,,,,21.078000000000007,0.036000000000000004,19.46,0.015,17.57,0.006999999999999999,16.552,0.009000000000000001,15.025,0.048,14.409,0.048,14.018,0.038,18.622,gri,,,5045-301-5-0125-0362,,08372040+2032079,,0.895,0.105,0.458,,,,14.0,3.0,47.0,,,0.0006181,129.33501,20.535532,,,,,129.335,20.5355278,212016898.0,0.9,,129.335,20.5355278,129.335,20.5355333,0.95,0.0,0.019799999991298986,129.335,20.535529633333336,,,,,,0.925,129.3350256709312,20.5355552789818,0.018000000000000002,0.012,90.0,6.644145056373528e+17,129.3348697497,0.6115,20.5354894389,0.3796,6.3116,0.8069,-33.913000000000004,1.162,-15.292,0.743,False,831.538,4.1696800000000005,18.38866,104.91,9.99724,20.299343,1343.63,9.435189999999999,16.94122,3.3581239999999997,,,0.0,,,,,,0.099067,08372040+2032079,129.335011,20.535532,0.13,0.06,0.0,15.025,14.409,14.017999999999999,0.048,0.048,0.038,AAA,222.0,0.0,2451118.9829,0.0033710000000000003,1.3264129334932317e+17,129.33487517,20.53549188,0.026000000000000002,0.01,0.0,503635968.0,60.0,56009.03599537,5.0,75.0,20.7081,0.0255,115000.0,19.4097,0.0114,115000.0,17.579,0.0059,115000.0,16.6868,0.0035,115000.0,16.2193,0.0092,115000.0,0.4769390000000001,,,,,0.0054307316927499315,0.09882626565823943,0.007597572926678444,3.3581239999999997,0.09911787880261115,21.017599927162465,0.026769097549624716,19.455199237524255,0.014842483258836508,17.591124118630997,0.005936658093013367,16.54085547333618,0.01510781267415147,16.516848247607925,0.04221575824112762
1078,212100611.0,,KTWO212100611-C05,5.0,31.0,129.34348500000002,22.033438,LC,-39.0,3.0,-16.0,3.0,,,20.945,0.07,,,,,18.403,0.006999999999999999,16.955,0.005,15.439,0.004,14.587,0.005,13.112,0.022,12.519,0.023,12.247,0.026,16.328,gri,,,4508-301-1-0109-0346,,08372243+2202003,,1.0,0.0,0.843,,,,15.0,2.0,50.0,,,0.002,129.34348500000002,22.033438,,,,,129.34345829999998,22.0334167,212100611.0,0.9,,129.34345829999998,22.0334167,129.34345829999998,22.0334361,0.96,0.0,0.0698400000005043,129.34345829999998,22.033423166666665,,,,,,0.93,129.3434929802687,22.0334453856064,0.009000000000000001,0.006,90.0,6.655945564922017e+17,129.34331386347,0.2704,22.033385081960002,0.1733,3.3794,0.3723,-38.563,0.5720000000000001,-14.005999999999998,0.377,False,6359.4,6.750139999999999,16.179825,1013.33,9.10872,17.83701,8824.5,17.3733,14.897695,2.939315,,,0.0,4702.63,0.8555,0.479,,,0.037631,08372243+2202003,129.343492,22.033438,0.07,0.07,0.0,13.112,12.519,12.247,0.022000000000000002,0.023,0.026000000000000002,AAA,222.0,0.0,2451118.984,0.02336,1.3444129343380062e+17,129.34334525,22.03339383,0.006,0.003,90.0,503635968.0,60.0,55985.85505787,5.0,88.0,18.1352,0.0083,115000.0,16.952,0.0059,115000.0,15.4295,0.0028,115000.0,14.7069,0.0027,115000.0,14.3657,0.0041,115000.0,0.49272,0.337,1.0448,,,0.0011518357936472965,0.009715969189165636,0.002135449825103756,2.939315,0.009947874307627313,18.415271442477277,0.008657730215875258,16.9864514734976,0.006457580014467678,15.435279658722033,0.002805646094633183,14.600480922688481,0.004887785725163374,14.56643125670185,0.012148419206954222
1079,211801146.0,,KTWO211801146-C05,5.0,31.0,129.345225,17.33326,LC,-36.0,4.0,-7.0,4.0,,,23.402,0.439,,,,,20.603,0.023,18.972,0.011,17.083,0.006,16.05,0.006999999999999999,14.486,0.028,13.833,0.026,13.538,0.034,18.139,gri,,,5061-301-2-0102-0434,,08372285+1719597,,0.914,0.086,0.406,3869.783,3107.095,2511.564,13.0,1.0,41.0,,,0.003,129.345225,17.33326,,,,,129.3452083,17.33325,211801146.0,0.9,,129.3452083,17.33325,129.34516670000002,17.333238899999998,0.86,0.0,0.14843890851236738,129.34519443333332,17.333246300000006,,,,,,0.88,129.3452080971331,17.3332177016075,0.005,0.003,90.0,6.59241921904073e+17,129.34505701702,0.1473,17.33320300789,0.1114,9.7865,0.179,-33.496,0.302,-3.4130000000000003,0.20800000000000002,False,1356.27,2.0114799999999997,17.8575,154.626,6.37059,19.878181,2066.0,9.873280000000001,16.474092000000002,3.404089,,,0.0,,,,,,0.162977,08372285+1719597,129.345222,17.33326,0.07,0.06,90.0,14.485999999999999,13.833,13.538,0.027999999999999997,0.026000000000000002,0.034,AAA,222.0,0.0,2450760.9915,0.01031,1.2880129345112035e+17,129.34508196,17.33319937,0.008,0.006,0.0,503635968.0,60.0,56132.66162037,10.0,65.0,20.2671,0.0144,115000.0,18.9837,0.0124,115000.0,17.0877,0.006999999999999999,115000.0,16.2321,0.0033,115000.0,15.8122,0.0051,115000.0,0.53784,,,,,0.001609059232772686,0.04383539050038028,0.005176304119257841,3.404089,0.044139954515788477,20.580026604171355,0.015257011498273736,19.03108783529395,0.01374993752243397,17.100686689528626,0.00701216478357581,16.08040414949496,0.009758893038696948,16.124024472621233,0.026243259579543588
