        B,        I,        MP,        R,        V,       Kp,      DEC,    PM_RA,   PM_DEC,  H_2MASS,  J_2MASS,  K_2MASS ID,RA
-99.999,-99.999,-1.0,-99.999,-99.999,17.2771,11.717519,-999.9999,-999.9999,14.129000000000001,14.811,   14.025  0007007,133.34813
-99.999,-99.999,-1.0,-99.999,-99.999,15.536,11.704052,-999.9999,-999.9999,11.67,12.234000000000002,   11.362  0007008,133.53388
-99.999,-99.999,-1.0,-99.999,-99.999,13.7228,11.69955,-999.9999,-999.9999,12.387,12.677,   12.326  0007009,133.39461
-99.999,-99.999,-1.0,-99.999,-99.999,13.4214,11.690207000000001,-999.9999,-999.9999,11.203,11.767999999999999,   11.120  0007010,133.67519
-99.999,-99.999,-1.0,-99.999,-99.999,10.641,11.691833,-999.9999,-999.9999,9.455,9.642999999999999,    9.385  0007011,133.5032
-99.999,-99.999,-1.0,-99.999,-99.999,13.8041,11.684660000000001,-999.9999,-999.9999,11.954,12.41,   11.884  0007012,133.68832
-99.999,-99.999,-1.0,-99.999,-99.999,16.3964,11.669334,-999.9999,-999.9999,12.864,13.412,   12.673  0007013,134.10169
-99.999,-99.999,-1.0,-99.999,-99.999,15.5999,11.669744999999999,-999.9999,-999.9999,13.134,13.798,   12.958  0007014,134.07242
-99.999,-99.999,-1.0,-99.999,-99.999,17.769,11.691329,-999.9999,-999.9999,15.357000000000001,15.876,   14.946  0007015,133.32565
-99.999,-99.999,-1.0,-99.999,-99.999,14.3438,11.667448,-999.9999,-999.9999,12.112,12.659,   11.965  0007016,133.78638
-99.999,-99.999,-1.0,-99.999,-99.999,12.4623,11.656269,-999.9999,-999.9999,11.173,11.421,   11.096  0007017,134.09068
-99.999,-99.999,-1.0,-99.999,-99.999,15.895,11.649633,-999.9999,-999.9999,12.106,12.71,   11.833  0007018,133.66147
-99.999,-99.999,-1.0,-99.999,-99.999,15.1694,11.630758,-999.9999,-999.9999,12.885,13.474,   12.861  0007019,134.14732
-99.999,-99.999,-1.0,-99.999,-99.999,15.8408,11.620503,-999.9999,-999.9999,12.415999999999999,13.06,   12.150  0007020,134.19636
-99.999,-99.999,-1.0,-99.999,-99.999,14.7297,11.622417,-999.9999,-999.9999,13.265,13.540999999999999,   13.308  0007021,134.06202
-99.999,-99.999,-1.0,-99.999,-99.999,11.9326,11.610882,-999.9999,-999.9999,10.427999999999999,10.758,   10.416  0007022,134.15416000000002
-99.999,-99.999,-1.0,-99.999,-99.999,11.6919,11.612956,-999.9999,-999.9999,10.215,10.527999999999999,   10.140  0007023,134.03083999999998
-99.999,-99.999,-1.0,-99.999,-99.999,14.3279,11.612851,-999.9999,-999.9999,11.932,12.508,   11.829  0007024,133.88373
-99.999,-99.999,-1.0,-99.999,-99.999,17.2241,11.603453,-999.9999,-999.9999,14.712,15.238,   14.466  0007025,133.86704
-99.999,-99.999,-1.0,-99.999,-99.999,16.8159,11.585552999999999,-999.9999,-999.9999,16.135,16.077,   16.007  0007026,133.68569
-99.999,-99.999,-1.0,-99.999,-99.999,12.3606,11.572536999999999,-999.9999,-999.9999,11.155999999999999,11.402000000000001,   11.128  0007027,133.66092
-99.999,-99.999,-1.0,-99.999,-99.999,12.9715,11.579622,-999.9999,-999.9999,11.704,11.968,   11.660  0007028,133.38357
-99.999,-99.999,-1.0,-99.999,-99.999,14.7186,11.57574,-999.9999,-999.9999,12.050999999999998,12.707,   11.946  0007029,133.38481000000002
-99.999,-99.999,-1.0,-99.999,-99.999,15.5156,11.565488,-999.9999,-999.9999,12.407,13.06,   12.224  0007030,133.58415
-99.999,-99.999,-1.0,-99.999,-99.999,15.5004,11.569894,-999.9999,-999.9999,14.16,14.513,   14.267  0007031,133.38855
-99.999,-99.999,-1.0,-99.999,-99.999,14.3542,11.549004,-999.9999,-999.9999,12.85,13.194,   12.787  0007032,133.73978
-99.999,-99.999,-1.0,-99.999,-99.999,14.6022,11.550059,-999.9999,-999.9999,12.974,13.350999999999999,   12.937  0007033,133.66234
-99.999,-99.999,-1.0,-99.999,-99.999,16.6156,11.547543,-999.9999,-999.9999,12.876,13.5,   12.624  0007034,133.7227
-99.999,-99.999,-1.0,-99.999,-99.999,12.8414,11.540661,-999.9999,-999.9999,11.485999999999999,11.762,   11.403  0007035,133.81452
-99.999,-99.999,-1.0,-99.999,-99.999,17.0711,11.544363,-999.9999,-999.9999,15.929,16.465999999999998,   15.374  0007036,133.59083
-99.999,-99.999,-1.0,-99.999,-99.999,13.9166,11.51635,-999.9999,-999.9999,12.114,12.547,   12.024  0007037,134.08914
-99.999,-99.999,-1.0,-99.999,-99.999,13.5727,11.539773,-999.9999,-999.9999,11.587,12.088,   11.513  0007038,133.3321
-99.999,-99.999,-1.0,-99.999,-99.999,12.8192,11.520854,-999.9999,-999.9999,11.357999999999999,11.638,   11.282  0007039,133.87506000000002
-99.999,-99.999,-1.0,-99.999,-99.999,12.2924,11.516733,-999.9999,-999.9999,10.695,11.062999999999999,   10.603  0007040,133.9555
-99.999,-99.999,-1.0,-99.999,-99.999,17.4977,11.508872,-999.9999,-999.9999,15.557,16.11,   14.884  0007041,134.16001
-99.999,-99.999,-1.0,-99.999,-99.999,11.2271,11.511074,-999.9999,-999.9999,10.026,10.244000000000002,    9.950  0007042,134.03661
-99.999,-99.999,-1.0,-99.999,-99.999,14.3555,11.521096,-999.9999,-999.9999,11.535,12.220999999999998,   11.388  0007043,133.58794
-99.999,-99.999,-1.0,-99.999,-99.999,14.4594,11.504814999999999,-999.9999,-999.9999,12.632,13.074000000000002,   12.524  0007044,134.05248
-99.999,-99.999,-1.0,-99.999,-99.999,13.4404,11.504925,-999.9999,-999.9999,11.895,12.185,   11.784  0007045,134.03304
-99.999,-99.999,-1.0,-99.999,-99.999,10.6666,11.524939,-999.9999,-999.9999,7.712999999999999,8.4,    7.550  0007046,133.35275
-99.999,-99.999,-1.0,-99.999,-99.999,12.7941,11.511753,-999.9999,-999.9999,11.579,11.679,   11.546  0007047,133.62247
-99.999,-99.999,-1.0,-99.999,-99.999,12.7984,11.508478,-999.9999,-999.9999,10.9,11.339,   10.793  0007048,133.71022
-99.999,-99.999,-1.0,-99.999,-99.999,17.7748,11.518853,-999.9999,-999.9999,15.59,16.738,   14.947  0007049,133.3635
-99.999,-99.999,-1.0,-99.999,-99.999,16.9428,11.504379,-999.9999,-999.9999,15.304,15.544,   14.655  0007050,133.78486999999998
-99.999,-99.999,-1.0,-99.999,-99.999,11.0565,11.492964,-999.9999,-999.9999,9.415,9.759,    9.322  0007051,134.06502
-99.999,-99.999,-1.0,-99.999,-99.999,17.7027,11.511368,-999.9999,-999.9999,15.78,16.391,   15.425  0007052,133.47125
-99.999,-99.999,-1.0,-99.999,-99.999,10.7053,11.501764,-999.9999,-999.9999,9.457,9.621,    9.426  0007053,133.68599
-99.999,-99.999,-1.0,-99.999,-99.999,13.7434,11.510133999999999,-999.9999,-999.9999,12.32,12.652999999999999,   12.264  0007054,133.41342
-99.999,-99.999,-1.0,-99.999,-99.999,14.3108,11.486880000000001,-999.9999,-999.9999,12.092,12.652000000000001,   11.959  0007055,134.0202
-99.999,-99.999,-1.0,-99.999,-99.999,12.3321,11.474587,-999.9999,-999.9999,11.100999999999999,11.344000000000001,   11.034  0007056,133.63855
-99.999,-99.999,-1.0,-99.999,-99.999,11.0797,11.458882000000001,-999.9999,-999.9999,8.891,9.451,    8.771  0007057,134.12644
-99.999,-99.999,-1.0,-99.999,-99.999,15.9174,11.463510000000001,-999.9999,-999.9999,12.449000000000002,13.008,   12.174  0007058,133.95967
-99.999,-99.999,-1.0,-99.999,-99.999,12.0772,11.48215,-999.9999,-999.9999,10.901,11.099,   10.836  0007059,133.3357
-99.999,-99.999,-1.0,-99.999,-99.999,13.3376,11.462699,-999.9999,-999.9999,11.154000000000002,11.684000000000001,   11.054  0007060,133.63392
-99.999,-99.999,-1.0,-99.999,-99.999,15.7743,11.465060000000001,-999.9999,-999.9999,14.453,14.762,   14.417  0007061,133.47189
-99.999,-99.999,-1.0,-99.999,-99.999,11.4148,11.456522999999999,-999.9999,-999.9999,10.126,10.395,   10.100  0007062,133.63896
-99.999,-99.999,-1.0,-99.999,-99.999,16.8191,11.466460000000001,-999.9999,-999.9999,14.159,14.878,   13.910  0007063,133.08916000000002
-99.999,-99.999,-1.0,-99.999,-99.999,13.1177,11.467166,-999.9999,-999.9999,11.895999999999999,12.119000000000002,   11.839  0007064,133.0378
-99.999,-99.999,-1.0,-99.999,-99.999,12.7724,11.433131,-999.9999,-999.9999,10.588,11.095,   10.457  0007065,134.06418
-99.999,-99.999,-1.0,-99.999,-99.999,12.2735,11.460094999999999,-999.9999,-999.9999,10.383,10.839,   10.253  0007066,133.08348
-99.999,-99.999,-1.0,-99.999,-99.999,11.977,11.441865,-999.9999,-999.9999,10.564,10.882,   10.501  0007067,133.44019
-99.999,-99.999,-1.0,-99.999,-99.999,12.3629,11.45031,-999.9999,-999.9999,10.915999999999999,11.23,   10.848  0007068,133.06357
-99.999,-99.999,-1.0,-99.999,-99.999,13.094,11.411408999999999,-999.9999,-999.9999,10.929,11.435,   10.817  0007069,134.14653
-99.999,-99.999,-1.0,-99.999,-99.999,15.994,11.440488,-999.9999,-999.9999,13.785,14.308,   13.681  0007070,133.12192
-99.999,-99.999,-1.0,-99.999,-99.999,13.8433,11.430388,-999.9999,-999.9999,12.561,12.821,   12.474  0007071,133.18599
-99.999,-99.999,-1.0,-99.999,-99.999,12.9858,11.422937,-999.9999,-999.9999,11.720999999999998,11.985999999999999,   11.687  0007072,133.23542
-99.999,-99.999,-1.0,-99.999,-99.999,12.1186,11.417928,-999.9999,-999.9999,9.885,10.427,    9.789  0007073,133.34752
-99.999,-99.999,-1.0,-99.999,-99.999,17.2878,11.415814,-999.9999,-999.9999,15.238,15.779000000000002,   14.671  0007074,133.38857
-99.999,-99.999,-1.0,-99.999,-99.999,18.2495,11.411635,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0007075,133.50668000000002
-99.999,-99.999,-1.0,-99.999,-99.999,14.7797,11.382707,-999.9999,-999.9999,12.206,12.905,   12.076  0007076,134.19308
-99.999,-99.999,-1.0,-99.999,-99.999,17.2434,11.412327000000001,-999.9999,-999.9999,14.485999999999999,15.093,   14.298  0007077,133.02286999999998
-99.999,-99.999,-1.0,-99.999,-99.999,18.2278,11.412289999999999,-999.9999,-999.9999,14.918,15.307,   14.439  0007078,132.99296999999999
-99.999,-99.999,-1.0,-99.999,-99.999,14.544,11.396246000000001,-999.9999,-999.9999,12.352,12.875,   12.204  0007079,133.47743
-99.999,-99.999,-1.0,-99.999,-99.999,11.7264,11.391828,-999.9999,-999.9999,9.73,10.225,    9.624  0007080,133.44464
-99.999,-99.999,-1.0,-99.999,-99.999,16.1383,11.37321,-999.9999,-999.9999,14.604000000000001,14.984000000000002,   14.368  0007081,133.99934
-99.999,-99.999,-1.0,-99.999,-99.999,17.6866,11.386678,-999.9999,-999.9999,16.297,16.503,   15.595  0007082,133.54657
-99.999,-99.999,-1.0,-99.999,-99.999,13.1854,11.402880999999999,-999.9999,-999.9999,11.995,12.19,   11.879  0007083,132.98154
-99.999,-99.999,-1.0,-99.999,-99.999,14.9243,11.397174,-999.9999,-999.9999,13.402000000000001,13.745999999999999,   13.326  0007084,133.07882
-99.999,-99.999,-1.0,-99.999,-99.999,18.2812,11.398539,-999.9999,-999.9999,15.042,15.642999999999999,   14.800  0007085,133.01686
-99.999,-99.999,-1.0,-99.999,-99.999,16.7332,11.363854,-999.9999,-999.9999,14.536,15.194,   14.166  0007086,134.13558
-99.999,-99.999,-1.0,-99.999,-99.999,17.2013,11.396015,-999.9999,-999.9999,14.128,14.786,   13.972  0007087,133.0524
-99.999,-99.999,-1.0,-99.999,-99.999,14.4811,11.393443,-999.9999,-999.9999,12.998,13.356,   12.925  0007088,133.05671999999998
-99.999,-99.999,-1.0,-99.999,-99.999,13.0569,11.389648,-999.9999,-999.9999,11.425,11.786,   11.381  0007089,133.00638999999998
-99.999,-99.999,-1.0,-99.999,-99.999,12.5591,11.380258999999999,-999.9999,-999.9999,11.435,11.639000000000001,   11.379  0007090,133.2761
-99.999,-99.999,-1.0,-99.999,-99.999,13.344,11.38255,-999.9999,-999.9999,11.335999999999999,11.837,   11.272  0007091,133.20588
-99.999,-99.999,-1.0,-99.999,-99.999,17.1545,11.373092999999999,-999.9999,-999.9999,14.841,15.502,   14.505  0007092,133.51522
-99.999,-99.999,-1.0,-99.999,-99.999,14.7429,11.382378,-999.9999,-999.9999,12.89,13.349,   12.805  0007093,133.10657
-99.999,-99.999,-1.0,-99.999,-99.999,14.6106,11.383686,-999.9999,-999.9999,12.668,13.083,   12.477  0007094,133.06499
-99.999,-99.999,-1.0,-99.999,-99.999,17.5214,11.380758,-999.9999,-999.9999,14.950999999999999,15.561,   14.647  0007095,133.07115
-99.999,-99.999,-1.0,-99.999,-99.999,15.7034,11.360467,-999.9999,-999.9999,12.665999999999999,13.323,   12.465  0007096,133.61207
-99.999,-99.999,-1.0,-99.999,-99.999,14.332,11.375013000000001,-999.9999,-999.9999,12.823,13.151,   12.758  0007097,133.11131
-99.999,-99.999,-1.0,-99.999,-99.999,14.2526,11.36253,-999.9999,-999.9999,12.860999999999999,13.171,   12.738  0007098,133.26679
-99.999,-99.999,-1.0,-99.999,-99.999,12.6534,11.336575999999999,-999.9999,-999.9999,10.657,11.129000000000001,   10.512  0007099,134.08763000000002
-99.999,-99.999,-1.0,-99.999,-99.999,12.9408,11.351083000000001,-999.9999,-999.9999,11.603,11.859000000000002,   11.540  0007100,133.53189
-99.999,-99.999,-1.0,-99.999,-99.999,11.1197,11.36322,-999.9999,-999.9999,9.1,9.564,    8.972  0007101,133.08697
-99.999,-99.999,-1.0,-99.999,-99.999,14.6444,11.345975,-999.9999,-999.9999,13.038,13.485,   12.989  0007102,133.54107
-99.999,-99.999,-1.0,-99.999,-99.999,14.9498,11.345891,-999.9999,-999.9999,13.559000000000001,13.806,   13.450  0007103,133.49766
-99.999,-99.999,-1.0,-99.999,-99.999,12.983,11.332419,-999.9999,-999.9999,10.902999999999999,11.429,   10.834  0007104,133.72205
-99.999,-99.999,-1.0,-99.999,-99.999,11.7199,11.335305,-999.9999,-999.9999,10.096,10.495999999999999,   10.048  0007105,133.27718000000002
-99.999,-99.999,-1.0,-99.999,-99.999,10.9056,11.310941999999999,-999.9999,-999.9999,8.63,9.182,    8.509  0007106,133.68181
-99.999,-99.999,-1.0,-99.999,-99.999,10.3534,11.327531,-999.9999,-999.9999,7.233,7.875,    7.119  0007107,133.0691
-99.999,-99.999,-1.0,-99.999,-99.999,15.6758,11.31098,-999.9999,-999.9999,14.243,14.6,   14.270  0007108,133.43341999999998
-99.999,-99.999,-1.0,-99.999,-99.999,13.0307,11.31502,-999.9999,-999.9999,10.847999999999999,11.442,   10.745  0007109,133.24369
-99.999,-99.999,-1.0,-99.999,-99.999,12.3976,11.282748,-999.9999,-999.9999,10.647,11.019,   10.612  0007110,134.03763
-99.999,-99.999,-1.0,-99.999,-99.999,10.5889,11.298814,-999.9999,-999.9999,10.189,10.255,   10.137  0007111,132.98726000000002
-99.999,-99.999,-1.0,-99.999,-99.999,16.738,11.286963,-999.9999,-999.9999,13.452,14.049000000000001,   13.236  0007112,133.32656
-99.999,-99.999,-1.0,-99.999,-99.999,14.5077,11.264621,-999.9999,-999.9999,13.015999999999998,13.347999999999999,   12.912  0007113,133.96174
-99.999,-99.999,-1.0,-99.999,-99.999,14.3123,11.287550999999999,-999.9999,-999.9999,12.365,12.762,   12.241  0007114,133.12096
-99.999,-99.999,-1.0,-99.999,-99.999,13.2913,11.276226,-999.9999,-999.9999,11.887,12.186,   11.828  0007115,133.10951
-99.999,-99.999,-1.0,-99.999,-99.999,13.4162,11.248341,-999.9999,-999.9999,11.015999999999998,11.501,   10.900  0007116,133.81014
-99.999,-99.999,-1.0,-99.999,-99.999,16.746,11.259786,-999.9999,-999.9999,14.77,15.213,   14.280  0007117,133.37823999999998
-99.999,-99.999,-1.0,-99.999,-99.999,13.2708,11.260572,-999.9999,-999.9999,11.774000000000001,12.117,   11.701  0007118,133.25886
-99.999,-99.999,-1.0,-99.999,-99.999,17.6571,11.236544,-999.9999,-999.9999,15.950999999999999,16.29,   15.026  0007119,133.92856
-99.999,-99.999,-1.0,-99.999,-99.999,12.4139,11.236689,-999.9999,-999.9999,10.829,11.163,   10.701  0007120,133.91329
-99.999,-99.999,-1.0,-99.999,-99.999,16.7486,11.255027,-999.9999,-999.9999,14.475,15.062999999999999,   14.324  0007121,133.28479
-99.999,-99.999,-1.0,-99.999,-99.999,14.4348,11.257537,-999.9999,-999.9999,12.642999999999999,13.105,   12.574  0007122,133.10776
-99.999,-99.999,-1.0,-99.999,-99.999,13.6337,11.240939,-999.9999,-999.9999,11.759,12.267999999999999,   11.685  0007123,133.47804
-99.999,-99.999,-1.0,-99.999,-99.999,14.2679,11.226212,-999.9999,-999.9999,12.286,12.745,   12.189  0007124,133.90627
-99.999,-99.999,-1.0,-99.999,-99.999,16.2112,11.245852000000001,-999.9999,-999.9999,14.366,14.823,   14.277  0007125,133.12995
-99.999,-99.999,-1.0,-99.999,-99.999,17.0782,11.226429,-999.9999,-999.9999,14.386,15.133,   13.725  0007126,133.64433
-99.999,-99.999,-1.0,-99.999,-99.999,11.9745,11.214091,-999.9999,-999.9999,10.665,10.895,   10.589  0007127,133.96301
-99.999,-99.999,-1.0,-99.999,-99.999,14.8538,11.23837,-999.9999,-999.9999,13.092,13.494000000000002,   12.992  0007128,133.16749
-99.999,-99.999,-1.0,-99.999,-99.999,13.8429,11.20951,-999.9999,-999.9999,12.204,12.6,   12.188  0007129,134.0692
-99.999,-99.999,-1.0,-99.999,-99.999,12.4973,11.237091,-999.9999,-999.9999,11.26,11.515,   11.219  0007130,133.1471
-99.999,-99.999,-1.0,-99.999,-99.999,15.6167,11.234182,-999.9999,-999.9999,12.37,12.940999999999999,   12.136  0007131,133.19579
-99.999,-99.999,-1.0,-99.999,-99.999,13.5562,11.212416000000001,-999.9999,-999.9999,11.545,12.038,   11.434  0007132,133.79717
-99.999,-99.999,-1.0,-99.999,-99.999,10.3242,11.227552000000001,-999.9999,-999.9999,8.112,8.379,    8.053  0007133,133.00871
-99.999,-99.999,-1.0,-99.999,-99.999,12.9928,11.208449,-999.9999,-999.9999,11.558,11.885,   11.469  0007134,133.57369
-99.999,-99.999,-1.0,-99.999,-99.999,10.8262,11.213728999999999,-999.9999,-999.9999,8.219,8.88,    8.121  0007135,133.38808
-99.999,-99.999,-1.0,-99.999,-99.999,12.0607,11.188531,-999.9999,-999.9999,11.01,11.173,   10.935  0007136,134.18851999999998
-99.999,-99.999,-1.0,-99.999,-99.999,14.4676,11.192489,-999.9999,-999.9999,11.964,12.574000000000002,   11.811  0007137,133.95653000000001
-99.999,-99.999,-1.0,-99.999,-99.999,14.312,11.212538,-999.9999,-999.9999,12.265999999999998,12.78,   12.141  0007138,133.23365
-99.999,-99.999,-1.0,-99.999,-99.999,15.4616,11.184059,-999.9999,-999.9999,13.072000000000001,13.761,   12.998  0007139,134.07436
-99.999,-99.999,-1.0,-99.999,-99.999,13.7273,11.206489,-999.9999,-999.9999,11.690999999999999,12.199000000000002,   11.633  0007140,133.34226
-99.999,-99.999,-1.0,-99.999,-99.999,16.8394,11.195354,-999.9999,-999.9999,14.419,15.014000000000001,   14.079  0007141,133.61496
-99.999,-99.999,-1.0,-99.999,-99.999,12.8678,11.210466,-999.9999,-999.9999,11.089,11.52,   11.005  0007142,132.99704
-99.999,-99.999,-1.0,-99.999,-99.999,15.7214,11.169780000000001,-999.9999,-999.9999,12.527999999999999,13.222000000000001,   12.303  0007143,134.19038999999998
-99.999,-99.999,-1.0,-99.999,-99.999,16.8848,11.198468,-999.9999,-999.9999,14.929,15.454,   14.501  0007144,133.14869
-99.999,-99.999,-1.0,-99.999,-99.999,14.3027,11.182861,-999.9999,-999.9999,12.850999999999999,13.182,   12.804  0007145,133.46877
-99.999,-99.999,-1.0,-99.999,-99.999,11.2587,11.185186999999999,-999.9999,-999.9999,8.786,9.289,    8.749  0007146,133.36416
-99.999,-99.999,-1.0,-99.999,-99.999,14.0458,11.185533,-999.9999,-999.9999,12.654000000000002,12.959000000000001,   12.540  0007147,133.27653
-99.999,-99.999,-1.0,-99.999,-99.999,12.786,11.185266,-999.9999,-999.9999,10.770999999999999,11.203,   10.603  0007148,133.20999
-99.999,-99.999,-1.0,-99.999,-99.999,13.0954,11.181307,-999.9999,-999.9999,11.341,11.747,   11.309  0007149,133.07286000000002
-99.999,-99.999,-1.0,-99.999,-99.999,12.3313,11.155379,-999.9999,-999.9999,10.780999999999999,11.107000000000001,   10.737  0007150,133.85603999999998
-99.999,-99.999,-1.0,-99.999,-99.999,15.3619,11.179045,-999.9999,-999.9999,13.809000000000001,14.099,   13.747  0007151,133.08488
-99.999,-99.999,-1.0,-99.999,-99.999,13.3889,11.162957,-999.9999,-999.9999,11.315,11.84,   11.206  0007152,133.50803
-99.999,-99.999,-1.0,-99.999,-99.999,14.2851,11.174314,-999.9999,-999.9999,12.879000000000001,13.203,   12.803  0007153,133.10405
-99.999,-99.999,-1.0,-99.999,-99.999,13.1132,11.143787,-999.9999,-999.9999,11.574000000000002,11.815,   11.493  0007154,133.89488
-99.999,-99.999,-1.0,-99.999,-99.999,16.9059,11.149124,-999.9999,-999.9999,14.655,15.273,   14.270  0007155,133.54269
-99.999,-99.999,-1.0,-99.999,-99.999,11.7852,11.15883,-999.9999,-999.9999,10.762,10.867,   10.714  0007156,132.98276
-99.999,-99.999,-1.0,-99.999,-99.999,14.6611,11.148503999999999,-999.9999,-999.9999,12.642999999999999,13.145999999999999,   12.541  0007157,133.13951
-99.999,-99.999,-1.0,-99.999,-99.999,17.2812,11.136384,-999.9999,-999.9999,16.090999999999998,16.77,   15.899  0007158,133.35707
-99.999,-99.999,-1.0,-99.999,-99.999,12.1216,11.135482000000001,-999.9999,-999.9999,10.568,10.937000000000001,   10.465  0007159,133.23521000000002
-99.999,-99.999,-1.0,-99.999,-99.999,11.9773,11.111164,-999.9999,-999.9999,9.838,10.302999999999999,    9.695  0007160,133.95109
-99.999,-99.999,-1.0,-99.999,-99.999,15.6208,11.11433,-999.9999,-999.9999,12.83,13.475999999999999,   12.693  0007161,133.87393
-99.999,-99.999,-1.0,-99.999,-99.999,13.9027,11.128314,-999.9999,-999.9999,11.849,12.366,   11.783  0007162,133.28248
-99.999,-99.999,-1.0,-99.999,-99.999,11.0523,11.123609,-999.9999,-999.9999,7.57,8.363999999999999,    7.326  0007163,133.24981
-99.999,-99.999,-1.0,-99.999,-99.999,16.5363,11.109185,-999.9999,-999.9999,12.867,13.405,   12.588  0007164,133.73179
-99.999,-99.999,-1.0,-99.999,-99.999,10.5259,11.123296,-999.9999,-999.9999,8.767999999999999,9.009,    8.639  0007165,133.1801
-99.999,-99.999,-1.0,-99.999,-99.999,15.3224,11.112496,-999.9999,-999.9999,13.864,14.225,   13.883  0007166,133.42228
-99.999,-99.999,-1.0,-99.999,-99.999,12.1129,11.105815,-999.9999,-999.9999,9.941,10.485999999999999,    9.807  0007167,133.58417
-99.999,-99.999,-1.0,-99.999,-99.999,11.1101,11.115513,-999.9999,-999.9999,8.894,9.429,    8.697  0007168,133.24765
-99.999,-99.999,-1.0,-99.999,-99.999,13.4422,11.116369,-999.9999,-999.9999,11.831,12.222000000000001,   11.717  0007169,133.15722
-99.999,-99.999,-1.0,-99.999,-99.999,12.9963,11.097430000000001,-999.9999,-999.9999,11.668,11.895999999999999,   11.550  0007170,133.45872
