object,ra,dec,k2campaign,fpa_module,Vmag,Jmag,Hmag,Kmag,ndet,best_aperture_im,best_aperture_ep,best_aperture_tf,bestaper_lcurl,full_lcurl,plot_bestaper_IMLC,plot_bestaper_EPLC,plot_bestaper_TFLC
2MASS J06091584+2423058,92.316036,24.384916,0,24,15.925,14.516,14.195,14.221,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091584+2423058-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091584+2423058-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091584+2423058-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091584+2423058-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091584+2423058-24-TF-bestaper-k2lc.png
2MASS J06091586+2412518,92.316073,24.214392,0,24,11.662,11.185,11.109,11.034,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091586+2412518-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091586+2412518-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091586+2412518-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091586+2412518-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091586+2412518-24-TF-bestaper-k2lc.png
2MASS J06091595+2425405,92.316424,24.427885,0,24,8.457,5.487,5.029,4.867,1386,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06091595+2425405-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091595+2425405-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091595+2425405-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091595+2425405-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091595+2425405-24-TF-bestaper-k2lc.png
2MASS J06091608+2417340,92.316998,24.292806,0,24,10.528,10.032,10.007,9.945,1387,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06091608+2417340-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091608+2417340-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091608+2417340-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091608+2417340-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091608+2417340-24-TF-bestaper-k2lc.png
UCAC4-572-024418,92.317338,24.233104,0,24,None,None,None,None,1386,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-024418-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-024418-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-024418-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-024418-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-024418-24-TF-bestaper-k2lc.png
2MASS J06091616+2432219,92.317378,24.539451,0,24,13.039,12.04,11.878,11.809,1388,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06091616+2432219-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091616+2432219-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091616+2432219-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091616+2432219-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091616+2432219-24-TF-bestaper-k2lc.png
2MASS J06091623+2430088,92.317644,24.502472,0,24,None,14.496,14.108,14.083,1388,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091623+2430088-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091623+2430088-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091623+2430088-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091623+2430088-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091623+2430088-24-TF-bestaper-k2lc.png
2MASS J06091625+2408216,92.31774,24.139347,0,24,15.637,14.654,14.452,14.405,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091625+2408216-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091625+2408216-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091625+2408216-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091625+2408216-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091625+2408216-24-TF-bestaper-k2lc.png
2MASS J06091627+2412156,92.317787,24.204319,0,24,None,14.79,14.335,14.297,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091627+2412156-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091627+2412156-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091627+2412156-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091627+2412156-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091627+2412156-24-TF-bestaper-k2lc.png
2MASS J06091631+2418365,92.317955,24.310061,0,24,None,14.615,14.041,13.965,1387,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06091631+2418365-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091631+2418365-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091631+2418365-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091631+2418365-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091631+2418365-24-TF-bestaper-k2lc.png
2MASS J06091669+2422227,92.319554,24.372972,0,24,12.42,11.797,11.587,11.503,1386,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06091669+2422227-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091669+2422227-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091669+2422227-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091669+2422227-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091669+2422227-24-TF-bestaper-k2lc.png
2MASS J06091652+2422177,92.319572,24.371693,0,24,11.625,10.443,9.673,9.467,3074,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06091652+2422177-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091652+2422177-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091652+2422177-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091652+2422177-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091652+2422177-24-TF-bestaper-k2lc.png
2MASS J06091672+2431140,92.319695,24.520569,0,24,14.777,13.927,13.79,13.731,1388,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091672+2431140-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091672+2431140-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091672+2431140-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091672+2431140-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091672+2431140-24-TF-bestaper-k2lc.png
2MASS J06091678+2424072,92.319889,24.40202,0,24,15.332,14.113,13.952,13.869,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091678+2424072-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091678+2424072-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091678+2424072-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091678+2424072-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091678+2424072-24-TF-bestaper-k2lc.png
2MASS J06091685+2414230,92.320179,24.239738,0,24,None,15.114,14.573,14.207,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091685+2414230-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091685+2414230-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091685+2414230-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091685+2414230-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091685+2414230-24-TF-bestaper-k2lc.png
2MASS J06091684+2415345,92.320181,24.25958,0,24,11.437,10.435,10.157,10.077,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091684+2415345-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091684+2415345-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091684+2415345-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091684+2415345-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091684+2415345-24-TF-bestaper-k2lc.png
2MASS J06091697+2415549,92.320651,24.265312,0,24,None,15.261,14.644,14.645,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091697+2415549-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091697+2415549-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091697+2415549-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091697+2415549-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091697+2415549-24-TF-bestaper-k2lc.png
2MASS J06091700+2424190,92.320874,24.405283,0,24,None,13.643,13.303,13.175,1386,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06091700+2424190-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091700+2424190-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091700+2424190-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091700+2424190-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091700+2424190-24-TF-bestaper-k2lc.png
2MASS J06091707+2417124,92.321109,24.286794,0,24,None,12.219,12.022,11.959,1387,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06091707+2417124-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091707+2417124-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091707+2417124-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091707+2417124-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091707+2417124-24-TF-bestaper-k2lc.png
2MASS J06091710+2420169,92.321254,24.338041,0,24,9.39,8.914,8.89,8.85,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091710+2420169-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091710+2420169-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091710+2420169-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091710+2420169-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091710+2420169-24-TF-bestaper-k2lc.png
2MASS J06091711+2404252,92.321285,24.073698,0,24,13.387,12.55,12.482,12.361,1387,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06091711+2404252-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091711+2404252-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091711+2404252-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091711+2404252-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091711+2404252-24-TF-bestaper-k2lc.png
2MASS J06091717+2430063,92.321576,24.501779,0,24,None,14.341,13.994,13.922,1388,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091717+2430063-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091717+2430063-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091717+2430063-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091717+2430063-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091717+2430063-24-TF-bestaper-k2lc.png
2MASS J06091718+2427380,92.321592,24.460539,0,24,15.901,14.479,14.111,14.062,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091718+2427380-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091718+2427380-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091718+2427380-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091718+2427380-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091718+2427380-24-TF-bestaper-k2lc.png
2MASS J06091724+2426406,92.321822,24.444649,0,24,15.101,14.705,14.463,14.354,1387,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/06091724+2426406-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091724+2426406-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091724+2426406-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091724+2426406-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091724+2426406-24-TF-bestaper-k2lc.png
2MASS J06091727+2421115,92.321949,24.353225,0,24,14.465,12.771,12.397,12.307,1387,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06091727+2421115-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091727+2421115-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091727+2421115-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091727+2421115-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091727+2421115-24-TF-bestaper-k2lc.png
2MASS J06091728+2425164,92.322003,24.421235,0,24,13.368,11.351,10.788,10.635,1386,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06091728+2425164-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091728+2425164-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091728+2425164-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091728+2425164-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091728+2425164-24-TF-bestaper-k2lc.png
2MASS J06091730+2417231,92.322082,24.289759,0,24,None,11.425,11.395,11.312,1387,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06091730+2417231-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091730+2417231-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091730+2417231-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091730+2417231-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091730+2417231-24-TF-bestaper-k2lc.png
2MASS J06091742+2411463,92.322597,24.196153,0,24,11.983,8.957,8.02,7.722,1386,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06091742+2411463-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091742+2411463-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091742+2411463-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091742+2411463-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091742+2411463-24-TF-bestaper-k2lc.png
2MASS J06091744+2426332,92.322673,24.442558,0,24,15.101,13.623,13.022,12.848,1387,8,7,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091744+2426332-7354e16033de5e9706b6ddf078273b37fe247840d956157f08678b0e-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091744+2426332-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091744+2426332-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091744+2426332-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091744+2426332-24-TF-bestaper-k2lc.png
2MASS J06091759+2400540,92.323442,24.015123,0,24,16.573,15.053,14.818,14.65,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091759+2400540-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091759+2400540-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091759+2400540-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091759+2400540-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091759+2400540-24-TF-bestaper-k2lc.png
2MASS J06091770+2418114,92.323752,24.303161,0,24,None,12.844,12.599,12.469,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091770+2418114-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091770+2418114-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091770+2418114-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091770+2418114-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091770+2418114-24-TF-bestaper-k2lc.png
2MASS J06091771+2407572,92.323779,24.132561,0,24,16.081,14.238,13.888,13.835,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06091771+2407572-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091771+2407572-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091771+2407572-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091771+2407572-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091771+2407572-24-TF-bestaper-k2lc.png
2MASS J06091781+2333462,92.324242,23.562841,0,24,11.993,11.478,11.436,11.384,1384,8,4,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091781+2333462-e45ec9d5e967f93754245cf7571de1cfe05a22c669e91d8e438a31c3-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091781+2333462-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091781+2333462-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091781+2333462-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091781+2333462-24-TF-bestaper-k2lc.png
2MASS J06091786+2406523,92.324394,24.114529,0,24,12.031,11.344,11.256,11.206,1386,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06091786+2406523-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091786+2406523-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091786+2406523-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091786+2406523-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091786+2406523-24-TF-bestaper-k2lc.png
2MASS J06091788+2404026,92.324495,24.067403,0,24,15.212,13.881,13.527,13.387,1387,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06091788+2404026-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091788+2404026-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091788+2404026-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091788+2404026-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091788+2404026-24-TF-bestaper-k2lc.png
2MASS J06091790+2428477,92.324589,24.479939,0,24,12.747,11.928,11.757,11.685,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06091790+2428477-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091790+2428477-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06091790+2428477-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091790+2428477-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06091790+2428477-24-TF-bestaper-k2lc.png
